expiry,dte,strike,call_open_interest,put_open_interest,call_volume,put_volume,call_gamma_exposure,put_gamma_exposure,net_gamma_exposure,call_delta_exposure,put_delta_exposure,net_delta_exposure,vanna_exposure,charm_exposure,call_spread_pct,put_spread_pct,liquidity_score,dealer_pressure_score,pin_score,market_structure_eligible,trade_eligible
2026-08-06,11,3060.0,14.0,0.0,13.0,0.0,-203051.97049214144,0.0,-203051.97049214144,-322602.6321214252,0.0,-322602.6321214252,-51009.98535920856,41651.50697256049,0.17599999999999993,,42.35466321933404,34.97847961295546,17.653542994617982,True,True
2026-08-06,11,3070.0,1.0,0.0,1.0,0.0,-12201.876404192657,0.0,-12201.876404192657,-18220.69097831055,0.0,-18220.69097831055,-3287.9243912147062,2600.0582792717105,0.2127659574468085,,40.65546199616809,34.99952718933341,17.039649568493953,True,True
2026-08-06,11,3080.0,2.0,0.0,2.0,0.0,-20055.60719405624,0.0,-20055.60719405624,-28329.737821752093,0.0,-28329.737821752093,-5800.448818900723,4486.492905965377,0.2857142857142857,,37.9002909361367,34.99839928173415,16.47387330125856,True,True
2026-08-06,11,3085.0,11.0,0.0,5.0,0.0,-100007.32640098558,0.0,-100007.32640098558,-138109.5255477183,0.0,-138109.5255477183,-29966.279719204907,23126.443066713407,0.29508196721311475,,37.353811381305036,34.989486469046064,16.217491210264093,True,True
2026-08-06,11,3095.0,2.0,0.0,2.0,0.0,-15038.178706909182,0.0,-15038.178706909182,-19959.497156514288,0.0,-19959.497156514288,-4821.070604237611,3736.876902090688,0.3829787234042553,,34.129115135167574,34.99915422497132,15.620326105722548,True,False
2026-08-07,12,2100.0,0.0,52.0,0.0,1.0,0.0,-7308.063725585317,-7308.063725585317,0.0,27808.99664558589,27808.99664558589,3570.278529173448,-8429.997144896186,,1.5,0.10957621166003279,64.99868440974537,0.13437003283998383,True,False
2026-08-07,12,2195.0,0.0,4.0,0.0,4.0,0.0,-838.8217400545944,-838.8217400545944,0.0,2931.5904240522204,2931.5904240522204,400.3313996042748,-858.6535683849564,,1.2000000000000002,0.00842893935846406,64.9947959739166,0.010352948015958142,True,False
2026-08-07,12,2200.0,0.0,3.0,0.0,2.0,0.0,-718.6993866475314,-718.6993866475314,0.0,2575.6643072292136,2575.6643072292136,346.7248052759715,-762.0000597460814,,1.0000000000000002,0.006321704518848045,64.99410218423606,0.007770148122198097,True,False
2026-08-07,12,2205.0,0.0,1.0,0.0,1.0,0.0,-242.80406609680327,-242.80406609680327,0.0,864.4622423093617,864.4622423093617,117.24437536152502,-255.94209950769536,,1.0000000000000002,0.002107234839616015,64.98264243226826,0.0025902458755578824,True,False
2026-08-07,12,2210.0,0.0,2.0,0.0,2.0,0.0,-492.2026250137127,-492.2026250137127,0.0,1740.876685335691,1740.876685335691,237.8989368920323,-515.8328276065046,,1.0000000000000002,0.00421446967923203,64.99133631959357,0.0051808919939264324,True,False
2026-08-07,12,2230.0,0.0,2.0,0.0,2.0,0.0,-519.8325249177091,-519.8325249177091,0.0,1790.1077506588533,1790.1077506588533,252.29524860027107,-532.3053771734611,,1.0000000000000002,0.00421446967923203,64.99157008116978,0.005182568949091556,True,False
2026-08-07,12,2240.0,0.0,2.0,0.0,2.0,0.0,-587.9708388295855,-587.9708388295855,0.0,2057.3734971409963,2057.3734971409963,286.1747036859977,-610.3413072447759,,0.8571428571428572,4.2899287553935155,64.99265024229487,0.005186704501440799,True,False
2026-08-07,12,2250.0,0.0,1.0,0.0,1.0,0.0,-302.2720629426892,-302.2720629426892,0.0,1043.3981953088307,1043.3981953088307,146.478887418193,-307.53835131325087,,0.8571428571428572,4.2878215205539,64.985605556484,0.0025938551960699636,True,False
2026-08-07,12,2255.0,0.0,10.0,0.0,10.0,0.0,-3065.4236655271707,-3065.4236655271707,0.0,10509.02413342232,10509.02413342232,1482.2184116803298,-3087.4437796553525,,0.8571428571428572,4.306786634110444,64.99824720137063,0.02594114375716664,True,False
2026-08-07,12,2285.0,0.0,20.0,0.0,20.0,0.0,-7263.246936508171,-7263.246936508171,0.0,24490.774617602296,24490.774617602296,3333.7872005036643,-6695.547485346248,,0.7500000000000001,7.542144696792318,64.99861609377346,0.05195101680303674,True,False
2026-08-07,12,2300.0,0.0,15.0,0.0,15.0,0.0,-6133.997062531714,-6133.997062531714,0.0,20695.567119645548,20695.567119645548,2714.6077230451638,-5384.046816685825,,0.6666666666666667,10.031608522594237,64.9986237281255,0.039004932440444055,True,False
2026-08-07,12,2315.0,0.0,3.0,0.0,3.0,0.0,-1283.8398267656491,-1283.8398267656491,0.0,4236.56336421265,4236.56336421265,565.0627480854181,-1093.264889706233,,0.6666666666666667,10.006321704518847,64.99632386865353,0.007804448470131644,True,False
2026-08-07,12,2325.0,0.0,8.0,0.0,8.0,0.0,-3773.2090692622332,-3773.2090692622332,0.0,12513.420625070792,12513.420625070792,1617.1513932936534,-3114.9505809605,,0.6000000000000001,12.016857878716925,64.998400616611,0.020833083229510028,True,False
2026-08-07,12,2340.0,0.0,4.0,0.0,4.0,0.0,-2038.8563210271418,-2038.8563210271418,0.0,6670.439073052424,6670.439073052424,861.8350558980939,-1628.7226316132612,,0.47619047619047616,15.722714653644179,64.99753505523552,0.01042578230764508,True,False
2026-08-07,12,2345.0,0.0,2.0,0.0,2.0,0.0,-1066.2944567852592,-1066.2944567852592,0.0,3492.833989709306,3492.833989709306,446.54331103688025,-841.9971966409342,,0.5454545454545453,13.640578106042872,64.99559346718434,0.0052157356330959385,True,False
2026-08-07,12,2350.0,0.0,11.0,0.0,7.0,0.0,-5958.910248051888,-5958.910248051888,0.0,19368.140538287633,19368.140538287633,2492.3350632908164,-4659.732658664554,,0.5454545454545453,13.659543219599419,64.99859265484987,0.028692268816234812,True,False
2026-08-07,12,2370.0,0.0,12.0,0.0,12.0,0.0,-7319.892012672506,-7319.892012672506,0.0,23446.720869962057,23446.720869962057,3011.407883763916,-5509.208002051733,,0.5,15.025286818075392,64.99858280678731,0.03135038080327266,True,False
2026-08-07,12,2380.0,0.0,3.0,0.0,3.0,0.0,-1985.8616285352516,-1985.8616285352516,0.0,6360.628480800853,6360.628480800853,809.1139907765502,-1473.4606063763233,,0.46153846153846156,16.160167858365,64.99743118763033,0.007847056626172645,True,False
2026-08-07,12,2385.0,0.0,21.0,0.0,1.0,0.0,-14134.020627298616,-14134.020627298616,0.0,44904.756678747,44904.756678747,5755.314717211655,-10390.10792493664,,0.46153846153846156,16.198098085478087,64.99816474168368,0.05494353731350209,True,False
2026-08-07,12,2395.0,0.0,2.0,0.0,2.0,0.0,-1454.9847213442824,-1454.9847213442824,0.0,4617.509659762443,4617.509659762443,589.1404815238742,-1058.6675328666477,,0.4285714285714285,17.147071612536376,64.99659765987671,0.005239326603350996,True,False
2026-08-07,12,2400.0,0.0,10.0,0.0,5.0,0.0,-7398.862935128838,-7398.862935128838,0.0,23287.93199533672,23287.93199533672,2995.148885932528,-5335.178323391839,,0.4285714285714285,17.163929491253306,64.99857005724667,0.026204155327644883,True,False
2026-08-07,12,2410.0,0.0,4.0,0.0,2.0,0.0,-3187.7962653723353,-3187.7962653723353,0.0,10013.929721130424,10013.929721130424,1287.7673043801137,-2283.1620798747813,,0.4000000000000001,18.008428939358463,64.99816364875585,0.010495515487308444,True,False
2026-08-07,12,2420.0,0.0,15.0,0.0,3.0,0.0,-12834.62575580418,-12834.62575580418,0.0,40212.39653107934,40212.39653107934,5188.332747654376,-9155.49517632998,,0.3749999999999999,18.781608522594244,64.99826377798297,0.03941161700809721,True,False
2026-08-07,12,2425.0,0.0,9.0,0.0,8.0,0.0,-7835.154247830884,-7835.154247830884,0.0,24341.746062180493,24341.746062180493,3168.6734905003627,-5542.166391000987,,0.3749999999999999,18.768965113556547,64.99855159995171,0.023655126123412085,True,False
2026-08-07,12,2440.0,0.0,3.0,0.0,1.0,0.0,-2845.890109564152,-2845.890109564152,0.0,8737.445158026729,8737.445158026729,1155.7407190359095,-1993.9142488139657,,0.3529411764705883,19.418086410401198,64.99798117521131,0.007899254759659404,True,False
2026-08-07,12,2445.0,1.0,2.0,1.0,2.0,-2539.5315632920956,-1990.8532756842492,-4530.384838976344,-279337.2547123723,6142.167689322542,-273195.08702304977,1520.97439730096,-3174.2558125576143,0.023843200646595297,0.33333333333333337,24.648673694819916,34.9995737170689,0.008001492630477829,True,True
2026-08-07,12,2450.0,0.0,23.0,0.0,4.0,0.0,-23304.36379147442,-23304.36379147442,0.0,71277.70374741944,71277.70374741944,9460.251612405578,-16203.78490393893,,0.33333333333333337,20.048466401311167,64.9973143177491,0.06065113597851239,True,True
2026-08-07,12,2455.0,0.0,4.0,0.0,10.0,0.0,-4246.34324682551,-4246.34324682551,0.0,13041.54310821006,13041.54310821006,1694.8114436811945,-2888.9497191129403,,0.31578947368421056,20.53474472883215,64.99839889807986,0.010559762402217348,True,True
2026-08-07,12,2460.0,0.0,1.0,0.0,2.0,0.0,-1080.9761890034138,-1080.9761890034138,0.0,3290.722805952597,3290.722805952597,430.3096981503601,-725.8007922620685,,0.31578947368421056,20.528423024313298,64.99532830130393,0.00264111747030323,True,True
2026-08-07,12,2465.0,0.0,2.0,0.0,1.0,0.0,-2263.0167526141263,-2263.0167526141263,0.0,6911.771246786589,6911.771246786589,886.8207045478565,-1488.5174750035503,,0.29999999999999993,21.004214469679233,64.9975897400409,0.0052883688906242505,True,True
2026-08-07,12,2470.0,0.0,1.0,0.0,1.0,0.0,-1167.9580469426176,-1167.9580469426176,0.0,3556.044255339,3556.044255339,453.7308548993416,-755.678219427628,,0.34146341463414637,19.758204795815224,64.99565896259209,0.00264639670317957,True,True
2026-08-07,12,2475.0,0.0,3.0,0.0,1.0,0.0,-3616.330515761811,-3616.330515761811,0.0,10973.567110380538,10973.567110380538,1393.1359593119203,-2302.144878992629,,0.28571428571428564,21.43489313309028,64.99824909995675,0.007946015479860421,True,True
2026-08-07,12,2480.0,0.0,6.0,0.0,3.0,0.0,-7556.73005257861,-7556.73005257861,0.0,22974.03840308468,22974.03840308468,2872.185559943954,-4722.818352666674,,0.27272727272727276,21.830825227219513,64.99854448990901,0.01591169984091849,True,True
2026-08-07,12,2485.0,0.0,1.0,0.0,1.0,0.0,-1283.6600984255754,-1283.6600984255754,0.0,3866.584258842856,3866.584258842856,486.70776138238557,-791.6760946961435,,0.27272727272727276,21.820289053021433,64.99598526785046,0.0026534190649515595,True,True
2026-08-07,12,2490.0,0.0,3.0,0.0,4.0,0.0,-4020.538898583108,-4020.538898583108,0.0,12125.71488199486,12125.71488199486,1505.6305020903856,-2436.813333421623,,0.26086956521739135,22.180234747997105,64.99833602557362,0.007970548298933728,True,True
2026-08-07,12,2495.0,0.0,3.0,0.0,1.0,0.0,-4146.880095187617,-4146.880095187617,0.0,12453.129954912143,12453.129954912143,1542.10065702264,-2475.954452562344,,0.29787234042553196,21.326182313335465,64.99835512513287,0.2640090379701725,True,True
2026-08-07,12,2500.0,0.0,33.0,0.0,2.0,0.0,-47045.70263452948,-47045.70263452948,0.0,140646.94332475326,140646.94332475326,17377.41575138441,-27677.047078048305,,0.25,23.109983794713244,64.99489645660671,0.6282922182761776,True,True
2026-08-07,12,2505.0,0.0,7.0,0.0,5.0,0.0,-10403.007275791178,-10403.007275791178,0.0,31107.27476176792,31107.27476176792,3802.415016500673,-6025.366245708899,,0.23999999999999985,23.639609912306582,64.99841287217752,0.8435192280282836,True,True
2026-08-07,12,2510.0,0.0,15.0,0.0,2.0,0.0,-22982.505376219717,-22982.505376219717,0.0,68385.58414727378,68385.58414727378,8350.044345671296,-13124.477946622257,,0.27450980392156854,22.905587896799794,64.99733960376534,1.149301019131959,True,True
2026-08-07,12,2520.0,0.0,13.0,0.0,1.0,0.0,-21377.223719900954,-21377.223719900954,0.0,63244.196304860285,63244.196304860285,7654.4015268890735,-11871.44457854457,,0.22222222222222224,25.038829324947642,64.99749227563639,1.7128810173291702,True,True
2026-08-07,12,2525.0,0.0,4.0,0.0,1.0,0.0,-6842.994302966842,-6842.994302966842,0.0,20224.335662249337,20224.335662249337,2430.4671201390393,-3749.9382397723134,,0.21428571428571433,25.54237367290968,64.99853153678335,1.9732335243502608,True,True
2026-08-07,12,2530.0,0.0,46.0,0.0,3.0,0.0,-81816.27790682632,-81816.27790682632,0.0,241483.08500309306,241483.08500309306,28844.453728448145,-44271.92334672175,,0.20689655172413793,26.136966636444193,64.99124788149827,2.3703695267487297,True,True
2026-08-07,12,2535.0,0.0,7.0,0.0,2.0,0.0,-12936.260856668223,-12936.260856668223,0.0,38119.34254881433,38119.34254881433,4529.892996710394,-6916.321514312003,,0.19999999999999987,26.54609525284665,64.99823250228259,2.5501583205794645,True,True
2026-08-07,12,2540.0,6.0,13.0,6.0,16.0,-21617.73007621953,-24742.8422510832,-46360.572327302725,-1655506.3670421843,72470.19659363963,-1583036.1704485447,14384.82817921837,-25353.833668986666,0.028956565152271505,0.2295081967213114,28.97882486624164,34.99508535149626,2.867507293232848,True,True
2026-08-07,12,2545.0,0.0,4.0,0.0,2.0,0.0,-7966.817505223764,-7966.817505223764,0.0,23380.27057144131,23380.27057144131,2757.0429733736764,-4165.244763827075,,0.18750000000000003,27.48360199517449,64.99851227638534,3.110958626800469,True,True
2026-08-07,12,2550.0,0.0,111.0,0.0,3.0,0.0,-227603.64565470454,-227603.64565470454,0.0,663700.469719853,663700.469719853,78507.7242994114,-117610.00236953178,,0.21538461538461545,27.156951884898284,64.97580279358357,3.6842828663247578,True,True
2026-08-07,12,2555.0,0.0,2.0,0.0,1.0,0.0,-4253.281628039636,-4253.281628039636,0.0,12370.989714383837,12370.989714383837,1460.101554967735,-2175.6411568484555,,0.20895522388059706,27.40455925592404,64.9983358274456,3.6744106676826935,True,True
2026-08-07,12,2560.0,0.0,12.0,0.0,1.0,0.0,-26638.344439223205,-26638.344439223205,0.0,77562.07208297512,77562.07208297512,9092.309802884498,-13517.637611973485,,0.17142857142857132,28.835845401304315,64.99697725415194,3.98593861126653,True,True
2026-08-07,12,2565.0,0.0,8.0,0.0,6.0,0.0,-18274.373780505794,-18274.373780505794,0.0,52847.14216690998,52847.14216690998,6222.490698198009,-9172.283384314156,,0.19718309859154923,28.33919487047986,64.99777518059113,4.259543159092879,True,True
2026-08-07,12,2570.0,0.0,8.0,0.0,1.0,0.0,-19165.76570750581,-19165.76570750581,0.0,55661.600394737325,55661.600394737325,6489.196184665349,-9573.622346594784,,0.1866666666666666,28.939102051649684,64.99769485398568,4.54401148420683,True,True
2026-08-07,12,2575.0,1.0,20.0,1.0,1.0,-3445.1859500406513,-49577.95291920326,-53023.13886924391,-280308.09323854255,143490.34084719667,-136817.7523913459,17741.832178427518,-26275.59297314228,0.044407667907874836,0.18181818181818185,31.45752258209718,34.99447785485923,4.863962250135803,True,True
2026-08-07,12,2580.0,0.0,123.0,0.0,2.0,0.0,-315372.430120035,-315372.430120035,0.0,909478.3590370262,909478.3590370262,106223.1569090267,-155008.6878586849,,0.17721518987341764,30.033806808849683,64.96648666130909,5.42700131204263,True,True
2026-08-07,12,2585.0,0.0,2.0,0.0,5.0,0.0,-5330.4291179532265,-5330.4291179532265,0.0,15368.851474566436,15368.851474566436,1790.286032374966,-2606.3872010708137,,0.19512195121951217,29.526042776296652,64.9984578992946,5.380961384067522,True,True
2026-08-07,12,2590.0,0.0,104.0,0.0,3.0,0.0,-287860.046940179,-287860.046940179,0.0,829602.3991837731,829602.3991837731,96453.8570245387,-140089.62883843677,,0.16470588235294112,30.937877019357963,64.96940726299586,5.945225260504819,True,True
2026-08-07,12,2595.0,0.0,56.0,0.0,16.0,0.0,-160112.84222426653,-160112.84222426653,0.0,459523.0203609367,459523.0203609367,53223.33206488351,-76508.03155233458,,0.1609195402298851,31.234734234171423,64.98296119381646,6.098261615796092,True,True
2026-08-07,12,2600.0,0.0,129.0,0.0,3.0,0.0,-382825.7716261888,-382825.7716261888,0.0,1097476.7461398733,1097476.7461398733,125853.17636001419,-179236.20741569877,,0.17777777777777792,31.167229474449954,64.95932502334256,6.584205240207147,True,True
2026-08-07,12,2605.0,1.0,53.0,1.0,1.0,-4265.062382259265,-163964.12945127388,-168229.19183353314,-276995.62142780423,470816.5559305058,193820.93450270157,54365.794339853666,-77151.24449453129,0.056029962546816615,0.1702127659574468,33.23329349067148,64.9820543788378,6.662431653762571,True,True
2026-08-07,12,2610.0,0.0,205.0,0.0,40.0,0.0,-657994.8621798379,-657994.8621798379,0.0,1885491.941470992,1885491.941470992,211289.634613528,-295775.6691998534,,0.14432989690721654,32.8996441952243,64.9301040318412,7.3654733634909775,True,True
2026-08-07,12,2615.0,0.0,89.0,0.0,2.0,0.0,-296351.22542077553,-296351.22542077553,0.0,847103.4625826381,847103.4625826381,94212.23909646088,-130633.72985825197,,0.16000000000000014,32.46951608446868,64.96850575778703,7.329179098185748,True,True
2026-08-07,12,2620.0,0.0,258.0,0.0,1.0,0.0,-894712.5171266447,-894712.5171266447,0.0,2557691.0691072736,2557691.0691072736,281088.3776861911,-386666.37680712197,,0.15384615384615383,33.29466838040252,64.90496348489421,8.085171022083362,True,True
2026-08-07,12,2625.0,0.0,82.0,0.0,1.0,0.0,-296040.3620070999,-296040.3620070999,0.0,845910.7933877148,845910.7933877148,91955.15737629974,-125484.46605862083,,0.1481481481481481,33.379149442993615,64.96853875074781,7.879960112906756,True,True
2026-08-07,12,2630.0,0.0,129.0,0.0,16.0,0.0,-484659.4517975556,-484659.4517975556,0.0,1383594.4162329806,1383594.4162329806,148909.02433349236,-201571.66202604823,,0.14285714285714282,33.921333862609075,64.94851172647033,8.296871222607674,True,True
2026-08-07,12,2635.0,0.0,256.0,0.0,28.0,0.0,-1007472.1527129847,-1007472.1527129847,0.0,2887426.3501920593,2887426.3501920593,305235.6931390452,-411211.1005184736,,0.1694915254237288,33.67433543366607,64.89298754614748,8.940106450126864,True,True
2026-08-07,12,2640.0,0.0,513.0,0.0,16.0,0.0,-2098874.1105897995,-2098874.1105897995,0.0,6003777.862083186,6003777.862083186,629609.3715844196,-841298.9949041812,,0.1639344262295082,34.66702198669736,64.77706849576381,9.952667548618669,True,True
2026-08-07,12,2645.0,2.0,367.0,2.0,45.0,-11615.250558207726,-1565378.6110750237,-1576993.8616332314,-537795.9131443431,4478549.952355111,3940754.039210768,467141.0101158396,-621188.8591737155,0.04137931034482743,0.14173228346456684,36.81935327296032,64.83249797542663,9.83453370449044,True,True
2026-08-07,12,2650.0,0.0,586.0,0.0,6.0,0.0,-2589005.817987975,-2589005.817987975,0.0,7368787.21810203,7368787.21810203,762106.4993262073,-1001637.1489648841,,0.15384615384615385,35.69232674833665,64.7250102983201,10.739255976461319,True,True
2026-08-07,12,2655.0,0.0,458.0,0.0,152.0,0.0,-2125171.199035776,-2125171.199035776,0.0,6088141.674053591,6088141.674053591,616502.8156952572,-809007.1787333112,,0.14492753623188406,35.974573440717236,64.7742754215682,10.665853272406467,True,True
2026-08-07,12,2660.0,0.0,375.0,0.0,1.0,0.0,-1806024.4162655352,-1806024.4162655352,0.0,5155642.7115708655,5155642.7115708655,519479.33120425406,-675986.0167221657,,0.14084507042253522,36.206561146732916,64.8081727093167,10.717130094853335,True,True
2026-08-07,12,2665.0,0.0,321.0,0.0,25.0,0.0,-1611987.9723933206,-1611987.9723933206,0.0,4605058.1968245935,4605058.1968245935,458677.3788736702,-593863.1524878668,,0.16216216216216217,35.73767193662818,64.82878167352425,10.850690069112503,True,True
2026-08-07,12,2670.0,0.0,358.0,0.0,25.0,0.0,-1873089.020539838,-1873089.020539838,0.0,5352416.894190632,5352416.894190632,527442.1753987109,-679428.9826329019,,0.12987012987012977,37.06881481787829,64.80104964224836,11.246245269636646,True,True
2026-08-07,12,2675.0,0.0,568.0,0.0,70.0,0.0,-3106593.501087527,-3106593.501087527,0.0,8914300.125804057,8914300.125804057,864037.3673035506,-1111118.1444700558,,0.1234567901234568,37.988148550021194,64.67003579256547,12.146382132065389,True,True
2026-08-07,12,2680.0,2.0,392.0,2.0,20.0,-13880.36252651067,-2229852.807267029,-2243733.1697935397,-531994.8327192069,6394689.899919546,5862695.067200339,617345.8088667142,-790670.6224135353,0.04530744336569593,0.14285714285714288,38.787138821712475,64.76168243135945,11.930287737889786,True,True
2026-08-07,12,2685.0,1.0,431.0,1.0,40.0,-7208.96813086434,-2556906.120929995,-2564115.0890608593,-264489.0480578052,7356044.470658917,7091555.422601112,697680.0471348242,-891419.8617361061,0.05032907471931862,0.13636363636363646,39.17370609613948,64.72765395303003,12.332016410860353,True,True
2026-08-07,12,2690.0,0.0,489.0,0.0,27.0,0.0,-3021754.5157548846,-3021754.5157548846,0.0,8717133.229302071,8717133.229302071,813246.9227779608,-1036616.1973416969,,0.1304347826086958,38.46557989340439,64.67904680979437,12.791010397259711,True,True
2026-08-07,12,2695.0,0.0,381.0,0.0,3.0,0.0,-2450137.5624041106,-2450137.5624041106,0.0,7083937.097017997,7083937.097017997,650922.1162055797,-823214.8840837644,,0.12499999999999993,38.68545623241009,64.73975991584105,12.762576191702916,True,True
2026-08-07,12,2700.0,1.0,425.0,1.0,354.0,-7865.607127606529,-2843829.279685772,-2851694.8868133784,-262268.10650046903,8234811.729352612,7972543.622852143,747003.4033318696,-935105.6677642016,0.05166051660516603,0.11999999999999993,40.23978827453866,64.69710929696839,13.187260248380522,True,True
2026-08-07,12,2705.0,1.0,225.0,1.0,2.0,-8018.979501787614,-1570359.6911346302,-1578378.6706364178,-262731.1717107371,4567831.025043034,4305099.853332297,406875.882021568,-505013.0005245793,0.04949664429530206,0.09523809523809523,40.506642186115336,64.83235121199515,12.879290611943564,True,True
2026-08-07,12,2710.0,1.0,245.0,1.0,2.0,-8286.934513886015,-1782854.895084893,-1791141.829598779,-261587.55554457044,5204885.3300593905,4943297.77451482,454604.65245641343,-559216.3344614513,0.04961505560307953,0.10909090909090903,40.62363272892213,64.80975331766274,13.228128359855514,True,True
2026-08-07,12,2715.0,1.0,125.0,1.0,5.0,-8543.73040712493,-948058.6461565858,-956602.3765637107,-260697.96839221855,2775666.8676101463,2514968.899217928,238904.98117787123,-291453.09123988514,0.0510805500982319,0.08695652173913043,40.96521216444094,64.89838983959437,13.152830358150355,True,True
2026-08-07,12,2720.0,1.0,232.0,1.0,6.0,-8829.712519473018,-1836973.410766215,-1845803.123285688,-259360.67444663792,5407288.677684205,5147928.003237567,453271.5659829827,-548717.5173712488,0.05477621910487634,0.08264462809917356,41.48434388520289,64.80394766470113,13.766792771375306,True,True
2026-08-07,12,2725.0,1.0,137.0,1.0,6.0,-9112.957948437543,-1129684.3650175836,-1138797.322966021,-258105.80473176384,3329751.198600768,3071645.393869004,275229.09972542647,-330333.45461690734,0.05636363636363626,0.09523809523809519,41.35585753289749,64.87903933669239,13.7636229638715,True,True
2026-08-07,12,2730.0,1.0,155.0,1.0,9.0,-9450.891719234585,-1332852.7256060932,-1342303.6173253278,-255143.09346844873,3943553.9199252357,3688410.826456787,318814.58505700977,-379876.72297304374,0.07113163972286364,0.090909090909091,41.52161699798058,64.85742501416468,14.106747861830007,True,True
2026-08-07,12,2735.0,1.0,72.0,1.0,20.0,-9530.12685846473,-646220.8573688146,-655750.9842272793,-259583.37020675102,1923596.862695895,1664013.492489144,152723.1230821978,-181071.99470349005,0.042186001917545596,0.07194244604316546,42.34981496978445,64.93034130336389,14.135725539490085,True,True
2026-08-07,12,2740.0,2.0,172.0,1.0,12.0,-19799.29399179533,-1609865.126029161,-1629664.4200209563,-514639.8309259162,4817030.333413369,4302390.502487453,372245.28255242633,-438973.1022370106,0.049376680518210675,0.08219178082191776,42.585459711317746,64.82690396498303,14.73937640631372,True,True
2026-08-07,12,2745.0,2.0,187.0,2.0,8.0,-20379.38576471039,-1821649.770471798,-1842029.1562365084,-514075.05978349096,5459479.454513473,4945404.394729982,413434.5305320203,-483741.17962870625,0.045135406218655964,0.07894736842105271,43.013767757841634,64.8043483920574,15.075312426314966,True,True
2026-08-07,12,2750.0,4.0,208.0,1.0,9.0,-42273.23640670398,-2111954.3459794195,-2154227.5823861235,-1018315.6113040032,6371164.994202837,5352849.3828988345,472578.3149502546,-551676.6195494743,0.04860578152980302,0.07500000000000007,43.35380327922472,64.77118889962655,15.437911775768479,True,True
2026-08-07,12,2755.0,2.0,159.0,2.0,3.0,-21819.297808489344,-1680942.7897344418,-1702762.087542931,-507203.4016103505,5100331.6379958065,4593128.236385456,365673.697108192,-424932.48394150205,0.05087857330186199,0.0714285714285714,43.5502280778182,64.81914021818464,15.563574009202316,True,True
2026-08-07,12,2760.0,2.0,308.0,2.0,10.0,-22514.64975331615,-3386935.5748441494,-3409450.2245974657,-506074.02739072085,10329096.699360708,9823022.671969987,716307.2629453719,-828663.1614248586,0.0452586206896552,0.06818181818181814,44.281620880228736,64.63786844092982,16.33532397691305,True,True
2026-08-07,12,2765.0,1.0,156.0,1.0,6.0,-11632.78055563934,-1782680.3023775418,-1794313.0829331812,-252085.56123214844,5460950.814206629,5208865.25297448,368323.9737651084,-424451.23373805557,0.043706777316735695,0.0652173913043478,44.31137222694667,64.809416642089,16.12765696884832,True,True
2026-08-07,12,2770.0,1.0,161.0,1.0,18.0,-12039.94233327962,-1911887.6925504485,-1923927.634883728,-250292.7045956169,5908721.913696247,5658429.20910063,385752.81917108403,-441922.5439202559,0.0447972781400624,0.06185567010309275,44.640390930237025,64.79565004081911,16.432815498549953,True,True
2026-08-07,12,2775.0,3.0,174.0,1.0,24.0,-37374.14863150728,-2146070.0972662973,-2183444.2458978044,-740068.9474458554,6668320.558644082,5928251.611198227,428744.6312014221,-485758.94003839977,0.054335260115606805,0.04926108374384236,45.0022627420102,64.76808596417813,16.77161333058321,True,True
2026-08-07,12,2780.0,2.0,247.0,1.0,10.0,-25770.903382329463,-3165701.3529229844,-3191472.2563053137,-492566.49602144683,9927185.07201847,9434618.575997023,613057.8031494456,-687020.831737174,0.05067064083457526,0.05607476635514016,45.39116192393191,64.6610206059739,17.302644961933648,True,True
2026-08-07,12,2785.0,0.0,186.0,0.0,4.0,0.0,-2476305.2294517,-2476305.2294517,0.0,7810797.397027876,7810797.397027876,465369.66363260977,-515214.7809904328,,0.05357142857142854,45.53685860316231,64.73698075038709,17.38139611702528,True,True
2026-08-07,12,2790.0,0.0,218.0,0.0,43.0,0.0,-3014871.893055,-3014871.893055,0.0,9577744.647588724,9577744.647588724,552594.7469622534,-605563.2050008568,,0.0425531914893617,46.21925145391538,64.67977799264749,17.7809141289851,True,True
2026-08-07,12,2795.0,0.0,104.0,0.0,15.0,0.0,-1493757.3594556719,-1493757.3594556719,0.0,4774964.389684212,4774964.389684212,266724.58184893866,-289257.5336561407,,0.048780487804878016,46.07662201615701,64.84133949018008,17.679398542210862,True,True
2026-08-07,12,2800.0,5.0,562.0,1.0,5.0,-73114.98784938885,-8380348.968392904,-8453463.956242293,-1185525.9735796514,27043598.35035064,25858072.376770988,1463006.4960567174,-1575893.9248571924,0.06020509427720804,0.03861003861003861,47.31787361116021,64.10212645749442,19.578682458498218,True,True
2026-08-07,12,2805.0,1.0,73.0,1.0,22.0,-15063.950550526528,-1129591.635331246,-1144655.5858817727,-234792.44123978048,3676142.40806934,3441349.9668295598,191797.55283589137,-205067.81883999298,0.06802721088435375,0.0441176470588235,46.36347518281391,64.87841763403428,18.14977350519153,True,True
2026-08-07,12,2810.0,1.0,108.0,1.0,67.0,-15676.516817284935,-1732979.924939608,-1748656.441756893,-234392.44381596692,5693431.068426576,5459038.624610609,283187.5152646908,-300493.7611428022,0.053710247349823485,0.04195804195804193,46.968791155153475,64.81426613094668,18.56098947465521,True,True
