expiry,dte,strike,option_type,moneyness,delta,implied_volatility,bid,ask,mid,spread_pct
2026-08-13,18,29350.0,CALL,1.0434315670096135,0.2251162688517298,0.23051871373408941,178.2,197.8,188.0,0.10425531914893629
2026-08-13,18,29400.0,PUT,1.0452091335632927,-0.7812260286291877,0.23324187706460037,1252.2,1548.5,1400.35,0.2115899596529439
2026-08-13,18,29700.0,CALL,1.0558745328853671,0.1499856444377015,0.22160893277996088,98.6,117.2,107.9,0.1723818350324375
2026-08-13,18,30200.0,CALL,1.0736501984221578,0.07331448116040344,0.2103524961876594,34.0,52.9,43.45,0.4349827387802071
2026-08-13,18,30500.0,CALL,1.0843155977442323,0.04420014479780155,0.20423197275832836,14.7,32.8,23.75,0.7621052631578946
2026-08-13,18,30600.0,CALL,1.0878707308515903,0.03739345528247987,0.2054735152305172,10.7,28.4,19.549999999999997,0.90537084398977
2026-08-13,18,30800.0,CALL,1.0949809970663067,0.026277664459995746,0.20181031869826452,4.0,22.0,13.0,1.3846153846153846
2026-08-13,18,30900.0,CALL,1.0985361301736647,0.02185927769279523,0.20127983531382268,2.15,19.0,10.575,1.5933806146572107
2026-08-13,18,31300.0,CALL,1.1127566626030974,0.015078728208442391,0.2166535718196461,0.05,14.8,7.425000000000001,1.9865319865319864
2026-08-13,18,31400.0,CALL,1.1163117957104554,0.014208166153764173,0.22161848810633414,0.05,14.1,7.075,1.9858657243816253
2026-08-13,18,32200.0,CALL,1.1447528605693205,0.010502723953150207,0.2555156560404331,0.0,12.0,6.0,2.0
2026-08-13,18,32400.0,CALL,1.151863126784037,0.0043627698135861774,0.23906454191316476,0.0,11.8,5.9,2.0
2026-08-13,18,32500.0,CALL,1.155418259891395,0.004287217854384335,0.24353481581948908,0.0,11.7,5.85,2.0
2026-08-14,19,16000.0,PUT,0.5688212971773021,-0.0018492356231434132,0.8854376684939038,0.05,6.8,3.425,1.9708029197080292
2026-08-14,19,19000.0,PUT,0.6754752903980463,-0.003534963083321735,0.6656916069885261,0.05,10.1,5.075,1.9802955665024629
2026-08-14,19,20000.0,PUT,0.7110266214716277,-0.0053171207583202484,0.6018730404265182,2.1,12.3,7.2,1.4166666666666667
2026-08-14,19,22000.0,PUT,0.7821292836187904,-0.013516646893331425,0.5008889654690123,11.2,22.0,16.6,0.6506024096385542
2026-08-14,19,22500.0,PUT,0.7999049491555811,-0.017544425307543503,0.4754915351640501,15.5,26.6,21.05,0.5273159144893113
2026-08-14,19,23000.0,PUT,0.8176806146923719,-0.022640293068986024,0.454175168719065,21.0,32.0,26.5,0.41509433962264153
2026-08-14,19,23500.0,PUT,0.8354562802291625,-0.030174574619738333,0.4335016633325718,29.3,40.8,35.05,0.32810271041369465
2026-08-14,19,23800.0,PUT,0.846121679551237,-0.03579450712364296,0.41732521580076465,35.7,46.7,41.2,0.2669902912621359
2026-08-14,19,24000.0,PUT,0.8532319457659532,-0.04049223888261951,0.40860846815754476,40.1,52.8,46.45,0.27341227125941864
2026-08-14,19,24200.0,PUT,0.8603422119806695,-0.04551151012013623,0.40031736109938154,45.7,58.1,51.900000000000006,0.23892100192678223
2026-08-14,19,24400.0,PUT,0.8674524781953857,-0.05150982793864434,0.39427674595793244,52.2,65.1,58.65,0.2199488491048592
2026-08-14,19,24500.0,PUT,0.8710076113027438,-0.055026881599530536,0.3925670008052876,55.8,69.8,62.8,0.2229299363057325
2026-08-14,19,24800.0,PUT,0.8816730106248183,-0.06601288799154237,0.3805586393908193,68.7,82.3,75.5,0.18013245033112577
2026-08-14,19,25000.0,PUT,0.8887832768395346,-0.07521925766331136,0.3711725748353859,79.8,93.0,86.4,0.1527777777777778
2026-08-14,19,25200.0,PUT,0.8958935430542508,-0.08554456874176938,0.36301986606695513,91.6,105.4,98.5,0.14010152284263971
2026-08-14,19,25400.0,PUT,0.9030038092689672,-0.0973252584097484,0.35674207206005093,105.3,119.7,112.5,0.12800000000000006
2026-08-14,19,25500.0,PUT,0.9065589423763253,-0.10347120481887694,0.3538173023241607,113.1,126.3,119.69999999999999,0.11027568922305768
2026-08-14,19,25600.0,PUT,0.9101140754836834,-0.11033373220589147,0.3520777015621424,121.5,134.8,128.15,0.10378462738977769
2026-08-14,19,25800.0,PUT,0.9172243416983997,-0.12544974861240785,0.3468986800568307,140.3,154.7,147.5,0.09762711864406765
2026-08-14,19,26000.0,PUT,0.924334607913116,-0.14210666186569973,0.33704570126159966,161.8,175.1,168.45,0.07895517957850985
2026-08-14,19,26200.0,PUT,0.9314448741278323,-0.16147507671532746,0.32978725884844434,186.8,200.1,193.45,0.0687516154044972
2026-08-14,19,26400.0,PUT,0.9385551403425485,-0.18168167055911583,0.32258289335163354,209.4,227.4,218.4,0.08241758241758242
2026-08-14,19,26500.0,PUT,0.9421102734499066,-0.1939704603805801,0.3220089670616632,227.4,244.2,235.8,0.07124681933842232
2026-08-14,19,26600.0,PUT,0.9456654065572648,-0.20588218451771167,0.3207110196475461,243.0,261.0,252.0,0.07142857142857142
2026-08-14,19,26800.0,PUT,0.952775672771981,-0.23173052097969288,0.31203581645947914,279.5,297.0,288.25,0.060711188204683436
2026-08-14,19,27000.0,PUT,0.9598859389866974,-0.26086677406267783,0.3040431463575155,319.4,340.2,329.79999999999995,0.06306852637962405
2026-08-14,19,27200.0,PUT,0.9669962052014136,-0.2925370668838129,0.2979724839451547,366.0,384.7,375.35,0.049820167843346176
2026-08-14,19,27300.0,PUT,0.9705513383087717,-0.3094346621924705,0.2961589271068463,391.1,410.4,400.75,0.04815970056144717
2026-08-14,19,27400.0,PUT,0.9741064714161299,-0.32683030171963395,0.29503656461483213,417.5,437.8,427.65,0.04746872442417868
2026-08-14,19,27500.0,PUT,0.977661604523488,-0.34487907249836464,0.29128072761384394,445.5,468.0,456.75,0.04926108374384237
2026-08-14,19,27600.0,PUT,0.9812167376308462,-0.36369151291232793,0.2861488882093106,475.4,497.8,486.6,0.046033703247020205
2026-08-14,19,27800.0,PUT,0.9883270038455625,-0.4040077558912533,0.27843166529897967,541.0,564.1,552.55,0.04180617138720482
