expiry,dte,strike,option_type,moneyness,delta,implied_volatility,bid,ask,mid,spread_pct
2026-08-07,12,3245.0,CALL,1.107508986010506,0.004710584509592699,0.21353691514785053,0.0,0.25,0.125,2.0
2026-08-07,12,3250.0,CALL,1.1092154713510463,0.004654370164690508,0.21625181468723412,0.0,0.25,0.125,2.0
2026-08-07,12,3255.0,PUT,1.1109219566915862,-0.999999999997514,0.0012561678675497411,308.0,325.4,316.7,0.05494158509630558
2026-08-07,12,3255.0,CALL,1.1109219566915862,0.004599643478125384,0.2189615026357482,0.0,0.25,0.125,2.0
2026-08-07,12,3260.0,CALL,1.1126284420321264,0.004006595587268555,0.21665036582564037,0.0,0.25,0.125,2.0
2026-08-07,12,3265.0,CALL,1.1143349273726664,0.003960022089703487,0.2193495423068579,0.0,0.25,0.125,2.0
2026-08-07,12,3270.0,CALL,1.1160414127132066,0.003914655893022247,0.22204374786465805,0.0,0.25,0.125,2.0
2026-08-07,12,3275.0,CALL,1.1177478980537465,0.003870450226955077,0.22473302899774936,0.0,0.25,0.125,2.0
2026-08-07,12,3280.0,CALL,1.1194543833942865,0.0038273607288641168,0.22741743045652665,0.0,0.25,0.125,2.0
2026-08-07,12,3285.0,CALL,1.1211608687348267,0.0037853452894634045,0.2300969953511412,0.0,0.25,0.125,2.0
2026-08-07,12,3290.0,CALL,1.1228673540753666,0.005217790083995482,0.2443571456335945,0.0,0.25,0.125,2.0
2026-08-07,12,3290.0,PUT,1.1228673540753666,-0.999999999998192,0.0012561678674985776,344.3,360.2,352.25,0.04513839602554997
2026-08-07,12,3295.0,CALL,1.1245738394159068,0.0046929026924162134,0.24548894910943964,0.0,0.2,0.1,2.0
2026-08-07,12,3300.0,CALL,1.1262803247564468,0.006021329143196182,0.2540080063602583,0.0,0.2,0.1,2.0
2026-08-07,12,3300.0,PUT,1.1262803247564468,-0.9999999999966099,0.001256167867484431,353.0,369.7,361.35,0.04621558046215577
2026-08-07,12,3305.0,CALL,1.127986810096987,0.00505884392996434,0.25331785092816556,0.0,0.2,0.1,2.0
2026-08-07,12,3310.0,CALL,1.129693295437527,0.0030786226381173797,0.23842389828141292,0.05,0.2,0.125,1.2000000000000002
2026-08-07,12,3315.0,CALL,1.1313997807780671,0.004507824447322868,0.2561182031503111,0.0,0.2,0.1,2.0
2026-08-14,19,2200.0,PUT,0.7508535498376313,-0.0054988803366770355,0.5062733751652008,0.5,0.8,0.65,0.46153846153846156
2026-08-14,19,2205.0,PUT,0.7525600351781713,-0.005710075091200369,0.5046544975394773,0.5,0.85,0.675,0.5185185185185185
2026-08-14,19,2210.0,PUT,0.7542665205187113,-0.0057494467177930525,0.5010261021260577,0.5,0.85,0.675,0.5185185185185185
2026-08-14,19,2250.0,PUT,0.767918403243032,-0.007155643211842817,0.4842911290388957,0.65,1.0,0.825,0.42424242424242425
2026-08-14,19,2260.0,PUT,0.7713313739241121,-0.007434633767193392,0.4791651957936831,0.65,1.05,0.8500000000000001,0.47058823529411764
2026-08-14,19,2285.0,PUT,0.7798638006268125,-0.008245876277786788,0.4674522832713569,0.75,1.1,0.925,0.37837837837837845
2026-08-14,19,2300.0,PUT,0.7849832566484327,-0.008962769232727348,0.4628648569426882,0.8,1.2,1.0,0.3999999999999999
2026-08-14,19,2305.0,PUT,0.7866897419889728,-0.009204812910477948,0.4613438359217231,0.85,1.2,1.025,0.34146341463414637
2026-08-14,19,2330.0,PUT,0.7952221686916731,-0.010265986982169802,0.45040936506658774,0.95,1.3,1.125,0.31111111111111117
2026-08-14,19,2350.0,PUT,0.8020481100538334,-0.011482088246090434,0.43912117828038344,1.05,1.45,1.25,0.31999999999999995
2026-08-14,19,2360.0,PUT,0.8054610807349135,-0.01202390251609381,0.433099718973521,1.1,1.5,1.3,0.3076923076923076
2026-08-14,19,2370.0,PUT,0.8088740514159937,-0.012580496312216305,0.4271066840588191,1.15,1.55,1.35,0.2962962962962964
2026-08-14,19,2395.0,PUT,0.817406478118694,-0.014407379719729455,0.41390874203736394,1.35,1.7,1.525,0.2295081967213114
2026-08-14,19,2400.0,PUT,0.8191129634592341,-0.014713079559019638,0.41095654514847574,1.35,1.75,1.55,0.2580645161290322
2026-08-14,19,2405.0,PUT,0.8208194487997742,-0.015207017451351902,0.4088402004213606,1.4,1.8,1.6,0.25000000000000006
2026-08-14,19,2435.0,PUT,0.8310583608430145,-0.01791089974471595,0.39460750545355155,1.65,2.05,1.8499999999999999,0.21621621621621617
2026-08-14,19,2440.0,PUT,0.8327648461835546,-0.018256574851074125,0.39170739252702524,1.7,2.05,1.875,0.1866666666666666
2026-08-14,19,2450.0,PUT,0.8361778168646348,-0.019149343069955086,0.386749520664104,1.75,2.15,1.95,0.2051282051282051
2026-08-14,19,2455.0,PUT,0.8378843022051748,-0.019697194925836024,0.3846901523254385,1.8,2.2,2.0,0.20000000000000007
2026-08-14,19,2460.0,PUT,0.8395907875457149,-0.020250800934788833,0.38263609793177905,1.85,2.25,2.05,0.19512195121951217
2026-08-14,19,2465.0,PUT,0.841297272886255,-0.02081023167917505,0.38058735234769214,1.9,2.3,2.0999999999999996,0.19047619047619047
2026-08-14,19,2470.0,PUT,0.8430037582267951,-0.0213755588064427,0.37854391069703275,1.95,2.35,2.15,0.18604651162790706
2026-08-14,19,2475.0,PUT,0.8447102435673352,-0.02213182299495976,0.37732282852041754,2.0,2.45,2.225,0.20224719101123603
2026-08-14,19,2480.0,PUT,0.8464167289078752,-0.022708963721644673,0.37528910654674724,2.05,2.5,2.275,0.19780219780219788
2026-08-14,19,2485.0,PUT,0.8481232142484153,-0.023475941297230195,0.37407583389016535,2.15,2.55,2.3499999999999996,0.1702127659574468
2026-08-14,19,2490.0,PUT,0.8498296995889554,-0.024065130116428565,0.3720518123310113,2.2,2.6,2.4000000000000004,0.1666666666666666
2026-08-14,19,2500.0,PUT,0.8532426702700355,-0.025444467978250708,0.36883198846640997,2.3,2.75,2.525,0.1782178217821783
2026-08-14,19,2505.0,PUT,0.8549491556105756,-0.026052322751455824,0.3668229240875667,2.35,2.8,2.575,0.17475728155339795
2026-08-14,19,2510.0,PUT,0.8566556409511157,-0.027029044211782316,0.3652651840225791,2.45,2.9,2.675,0.16822429906542047
2026-08-14,19,2515.0,PUT,0.8583621262916558,-0.027655480789175967,0.3619240998739647,2.5,2.95,2.725,0.16513761467889915
2026-08-14,19,2520.0,PUT,0.8600686116321958,-0.028657960502946146,0.3593998699684021,2.55,3.1,2.825,0.19469026548672574
2026-08-14,19,2525.0,PUT,0.8617750969727359,-0.029309417451520676,0.3560736181899195,2.65,3.1,2.875,0.15652173913043485
2026-08-14,19,2530.0,PUT,0.863481582313276,-0.030156557980180076,0.3531589741268614,2.7,3.2,2.95,0.1694915254237288
2026-08-14,19,2535.0,PUT,0.8651880676538161,-0.03120146025620337,0.3506548930136871,2.8,3.3,3.05,0.1639344262295082
2026-08-14,19,2540.0,PUT,0.8668945529943561,-0.03226121047350091,0.3481571433198028,2.9,3.4,3.15,0.15873015873015872
2026-08-14,19,2545.0,PUT,0.8686010383348961,-0.033151879534498344,0.34526301243598,2.95,3.5,3.225,0.17054263565891467
2026-08-14,19,2550.0,PUT,0.8703075236754362,-0.034057276873107466,0.34237596147736665,3.0,3.6,3.3,0.18181818181818185
2026-08-14,19,2555.0,PUT,0.8720140090159763,-0.0351630092477077,0.339898011309672,3.1,3.7,3.4000000000000004,0.17647058823529413
2026-08-14,19,2560.0,PUT,0.8737204943565163,-0.03628472609599487,0.3374264114953919,3.2,3.8,3.5,0.17142857142857132
2026-08-14,19,2565.0,PUT,0.8754269796970564,-0.03742271942217122,0.33496116813737975,3.3,3.9,3.5999999999999996,0.1666666666666667
2026-08-14,19,2570.0,PUT,0.8771334650375965,-0.0385772879527986,0.33250228800406967,3.4,4.0,3.7,0.16216216216216217
2026-08-14,19,2575.0,PUT,0.8788399503781366,-0.0397487373156164,0.3300497785449271,3.5,4.1,3.8,0.15789473684210517
2026-08-14,19,2580.0,PUT,0.8805464357186766,-0.04130690996458776,0.32840362233358306,3.7,4.2,3.95,0.12658227848101264
2026-08-14,19,2585.0,PUT,0.8822529210592167,-0.042880610564195634,0.3267621017343348,3.8,4.4,4.1,0.14634146341463428
2026-08-14,19,2590.0,PUT,0.8839594063997568,-0.0441043671009224,0.3243271649121414,3.9,4.5,4.2,0.14285714285714288
2026-08-14,19,2595.0,PUT,0.8856658917402969,-0.04534620276571296,0.3218986307260246,4.0,4.6,4.3,0.13953488372093015
2026-08-14,19,2600.0,PUT,0.8873723770808369,-0.04733504700322652,0.32106924665353,4.2,4.8,4.5,0.13333333333333325
2026-08-14,19,2605.0,PUT,0.889078862421377,-0.04861348348916641,0.3186519402884996,4.3,4.9,4.6,0.1304347826086958
2026-08-14,19,2610.0,PUT,0.8907853477619171,-0.05063081939389968,0.31782990765184505,4.5,5.1,4.8,0.12499999999999993
2026-08-14,19,2615.0,PUT,0.8924918331024572,-0.052303561867204064,0.3162172108666816,4.6,5.3,4.949999999999999,0.14141414141414146
2026-08-14,19,2620.0,PUT,0.8941983184429972,-0.0539931176792587,0.3146091659282237,4.8,5.4,5.1,0.11764705882352952
2026-08-14,19,2625.0,PUT,0.8959048037835373,-0.05604990909932835,0.31379700650979775,5.0,5.6,5.3,0.11320754716981125
2026-08-14,19,2630.0,PUT,0.8976112891240774,-0.05811720989184927,0.31298736791607246,5.2,5.8,5.5,0.10909090909090903
2026-08-14,19,2635.0,PUT,0.8993177744646175,-0.05985331790783612,0.31139131310902235,5.3,6.0,5.65,0.12389380530973454
2026-08-14,19,2640.0,PUT,0.9010242598051575,-0.06229714412826489,0.3093555653127429,5.6,6.2,5.9,0.10169491525423738
2026-08-14,19,2645.0,PUT,0.9027307451456976,-0.06443745488709952,0.3065498606582207,5.8,6.4,6.1,0.09836065573770501
2026-08-14,19,2650.0,CALL,0.9044372304862377,0.9044446916893978,0.3479839844247969,290.7,302.1,296.4,0.03846153846153858
2026-08-14,19,2650.0,PUT,0.9044372304862377,-0.06661689518877775,0.3037515306362912,6.0,6.6,6.3,0.09523809523809519
2026-08-14,19,2655.0,PUT,0.9061437158267778,-0.06917684988818426,0.301415536304948,6.2,6.9,6.550000000000001,0.1068702290076336
2026-08-14,19,2660.0,PUT,0.9078502011673177,-0.0714372528829655,0.2986315943029636,6.4,7.1,6.75,0.1037037037037036
2026-08-14,19,2665.0,PUT,0.9095566865078578,-0.07441660935806017,0.29676304054524033,6.7,7.4,7.050000000000001,0.09929078014184399
2026-08-14,19,2670.0,PUT,0.9112631718483979,-0.0770979695711342,0.29444658162627446,7.0,7.6,7.3,0.08219178082191776
2026-08-14,19,2675.0,PUT,0.912969657188938,-0.07982138455018033,0.29213667862860226,7.2,7.9,7.550000000000001,0.09271523178807949
2026-08-14,19,2680.0,PUT,0.914676142529478,-0.08292022054160329,0.29028572180752615,7.5,8.2,7.85,0.0891719745222929
2026-08-14,19,2685.0,PUT,0.9163826278700181,-0.0860584506983167,0.28844028859956045,7.8,8.5,8.15,0.08588957055214726
2026-08-14,19,2690.0,PUT,0.9180891132105582,-0.08923665683968278,0.286600393366787,8.1,8.8,8.45,0.08284023668639066
2026-08-14,19,2695.0,PUT,0.9197955985510983,-0.09310062816498887,0.28566719779755667,8.5,9.2,8.85,0.07909604519774004
2026-08-14,19,2700.0,PUT,0.9215020838916383,-0.09635462525181997,0.28383726705346224,8.8,9.5,9.15,0.07650273224043708
2026-08-14,19,2700.0,CALL,0.9215020838916383,0.8750951361744688,0.32732924288573545,243.1,256.3,249.7,0.05286343612334809
2026-08-14,19,2705.0,PUT,0.9232085692321784,-0.10027919267045142,0.28291152940149333,9.2,9.9,9.55,0.07329842931937183
2026-08-14,19,2710.0,PUT,0.9249150545727185,-0.10361065294198095,0.2810915957847534,9.5,10.2,9.85,0.07106598984771567
2026-08-14,19,2715.0,PUT,0.9266215399132586,-0.10759683736002974,0.28017332461689254,9.9,10.6,10.25,0.0682926829268292
2026-08-14,19,2720.0,PUT,0.9283280252537986,-0.11160888379064744,0.2792580969017436,10.3,11.0,10.65,0.06572769953051637
2026-08-14,19,2725.0,PUT,0.9300345105943387,-0.11564691653805491,0.27834591057847347,10.7,11.4,11.05,0.06334841628959285
2026-08-14,19,2730.0,PUT,0.9317409959348788,-0.12028777840600634,0.2779825424440755,11.2,11.9,11.55,0.0606060606060607
2026-08-14,19,2735.0,PUT,0.9334474812754189,-0.12440838006392575,0.2749867293061351,11.6,12.3,11.95,0.058577405857740676
2026-08-14,19,2740.0,PUT,0.935153966615959,-0.12918817473351357,0.272592626958679,12.1,12.8,12.45,0.05622489959839366
2026-08-14,19,2745.0,PUT,0.936860451956499,-0.1340522811370834,0.270205784478279,12.6,13.3,12.95,0.05405405405405414
2026-08-14,19,2750.0,PUT,0.9385669372970391,-0.13900256816397555,0.26782624542614597,13.1,13.8,13.45,0.052044609665427594
2026-08-14,19,2755.0,PUT,0.9402734226375792,-0.1445904126012195,0.2660448775360136,13.7,14.4,14.05,0.04982206405693958
2026-08-14,19,2760.0,PUT,0.9419799079781193,-0.14971256741069228,0.26367932370134456,14.2,14.9,14.55,0.048109965635738904
2026-08-14,19,2765.0,PUT,0.9436863933186593,-0.15546055934783673,0.26191041825630884,14.8,15.5,15.15,0.04620462046204616
2026-08-14,19,2770.0,PUT,0.9453928786591993,-0.16128610603467108,0.26014736281173395,15.4,16.1,15.75,0.044444444444444516
2026-08-14,19,2775.0,PUT,0.9470993639997394,-0.16744700476375654,0.2586838970212137,16.1,16.7,16.4,0.03658536585365841
2026-08-14,19,2780.0,PUT,0.9488058493402795,-0.1739278119464395,0.257518678018619,16.7,17.5,17.1,0.04678362573099419
2026-08-14,19,2785.0,PUT,0.9505123346808195,-0.18046697755863736,0.25635754354309925,17.4,18.2,17.799999999999997,0.04494382022471915
2026-08-14,19,2790.0,PUT,0.9522188200213596,-0.18706498531758065,0.2552004990066157,18.1,18.9,18.5,0.04324324324324309
2026-08-14,19,2790.0,CALL,0.9522188200213596,0.8016990406290381,0.2698210052445448,162.3,170.7,166.5,0.05045045045045032
2026-08-14,19,2795.0,PUT,0.9539253053618997,-0.1939531791303746,0.25433932908928714,18.9,19.6,19.25,0.036363636363636515
2026-08-14,19,2795.0,CALL,0.9539253053618997,0.7947732391294324,0.26945993950558483,157.9,166.8,162.35000000000002,0.05481983369263939
2026-08-14,19,2800.0,PUT,0.9556317907024398,-0.20111081033563366,0.2537725303039848,19.7,20.4,20.049999999999997,0.03491271820448875
2026-08-14,19,2800.0,CALL,0.9556317907024398,0.7862516430301592,0.27038012766539,153.7,163.5,158.6,0.061790668348045474
2026-08-14,19,2805.0,PUT,0.9573382760429798,-0.20830005361885204,0.25320781771903467,20.5,21.2,20.85,0.033573141486810516
2026-08-14,19,2810.0,PUT,0.9590447613835199,-0.2157610166298824,0.2513080769484524,21.3,22.1,21.700000000000003,0.036866359447004636
2026-08-14,19,2815.0,CALL,0.96075124672406,0.7725702928718113,0.25310052391149,142.9,145.3,144.10000000000002,0.01665510062456631
2026-08-14,19,2815.0,PUT,0.96075124672406,-0.22357967886255956,0.2488656386764766,22.2,23.0,22.6,0.0353982300884956
2026-08-14,19,2820.0,CALL,0.9624577320646001,0.7647302280209809,0.2506165710988701,138.8,141.2,140.0,0.01714285714285698
2026-08-14,19,2820.0,PUT,0.9624577320646001,-0.23155280765423727,0.24643149708472073,23.1,23.9,23.5,0.03404255319148924
2026-08-14,19,2825.0,PUT,0.9641642174051401,-0.23968423169567832,0.24400572808536058,24.0,24.8,24.4,0.03278688524590167
2026-08-14,19,2825.0,CALL,0.9641642174051401,0.7565463450201902,0.2483618487691061,134.8,137.1,135.95,0.016917984553144413
2026-08-14,19,2830.0,CALL,0.9658707027456802,0.7485781874396193,0.2456739524887756,130.7,132.9,131.8,0.016691957511381007
2026-08-14,19,2830.0,PUT,0.9658707027456802,-0.24854396019797717,0.2422503408710155,25.0,25.9,25.45,0.035363457760314285
2026-08-14,19,2835.0,PUT,0.9675771880862203,-0.25735084758598964,0.24028107727409223,26.0,26.9,26.45,0.03402646502835534
2026-08-14,19,2840.0,CALL,0.9692836734267604,0.7305787140379388,0.24230408044541396,122.8,125.1,123.94999999999999,0.01855586930213794
2026-08-14,19,2840.0,PUT,0.9692836734267604,-0.2666516558445757,0.23875876921729142,27.1,28.0,27.55,0.03266787658802173
2026-08-14,19,2845.0,PUT,0.9709901587673004,-0.276070952142708,0.23724216391776257,28.2,29.1,28.65,0.0314136125654451
2026-08-14,19,2850.0,PUT,0.9726966441078405,-0.2854509593600244,0.2355121737043658,29.3,30.1,29.700000000000003,0.026936026936026956
2026-08-14,19,2850.0,CALL,0.9726966441078405,0.7119223379104008,0.2391778741780593,115.1,117.2,116.15,0.018080068876452936
2026-08-14,19,2855.0,PUT,0.9744031294483806,-0.2955735819532117,0.23466358260603193,30.5,31.4,30.95,0.0290791599353796
2026-08-14,19,2860.0,PUT,0.9761096147889207,-0.30562690444098217,0.23360004039843454,31.7,32.6,32.15,0.027993779160186694
2026-08-14,19,2865.0,PUT,0.9778161001294607,-0.315904338547233,0.23275854074913344,32.9,33.9,33.4,0.029940119760479042
2026-08-14,19,2870.0,PUT,0.9795225854700008,-0.32637931759808614,0.23213782447033682,34.2,35.2,34.7,0.02881844380403458
2026-08-14,19,2875.0,PUT,0.9812290708105409,-0.33704619659947843,0.23064012327173763,35.6,36.5,36.05,0.024965325936199684
2026-08-14,19,2880.0,PUT,0.982935556151081,-0.3480556469147758,0.2279292493573606,37.0,37.9,37.45,0.024032042723631467
2026-08-14,19,2885.0,PUT,0.9846420414916209,-0.35942872767538775,0.2254181001675188,38.4,39.4,38.9,0.02570694087403599
2026-08-14,19,2890.0,PUT,0.986348526832161,-0.37114763116135036,0.22310575922526177,39.9,40.9,40.4,0.024752475247524754
2026-08-14,19,2895.0,PUT,0.9880550121727011,-0.38327327717965215,0.22117975288430677,41.5,42.5,42.0,0.023809523809523808
2026-08-14,19,2900.0,CALL,0.9897614975132412,0.6034194399867352,0.22185067659165983,79.3,80.7,80.0,0.01750000000000007
2026-08-14,19,2900.0,PUT,0.9897614975132412,-0.39561069650047287,0.21926170040500623,43.1,44.1,43.6,0.02293577981651376
2026-08-14,19,2905.0,PUT,0.9914679828537812,-0.4081641469592356,0.21735167422325288,44.7,45.7,45.2,0.022123893805309734
2026-08-14,19,2910.0,PUT,0.9931744681943213,-0.4210395919394295,0.21582442326978343,46.4,47.4,46.9,0.021321961620469083
2026-08-14,19,2915.0,CALL,0.9948809535348614,0.5651548980848522,0.21788763509643588,69.7,70.9,70.30000000000001,0.017069701280227632
2026-08-14,19,2915.0,PUT,0.9948809535348614,-0.43417610576942633,0.2146776239495949,48.2,49.2,48.7,0.02053388090349076
2026-08-14,19,2920.0,PUT,0.9965874388754015,-0.44750884887841735,0.213908879737132,50.1,51.1,50.6,0.019762845849802372
2026-08-14,19,2920.0,CALL,0.9965874388754015,0.5520470516089611,0.21688869689180906,66.6,67.7,67.15,0.01638123603871941
2026-08-14,19,2925.0,PUT,0.9982939242159415,-0.46091974377855555,0.21295739988893264,51.9,53.0,52.45,0.020972354623450932
2026-08-14,19,2925.0,CALL,0.9982939242159415,0.5388033258102909,0.2160801785653765,63.5,64.6,64.05,0.01717408274785315
2026-08-14,19,2930.0,PUT,1.0000004095564816,-0.4744597234330507,0.21238088877042585,53.9,54.9,54.4,0.01838235294117647
2026-08-14,19,2930.0,CALL,1.0000004095564816,0.5254518744788924,0.21564593180799405,60.5,61.6,61.05,0.018018018018018042
2026-08-14,19,2935.0,CALL,1.0017068948970218,0.5118782875782946,0.21254295685235658,57.5,58.6,58.05,0.01894918173987944
2026-08-14,19,2935.0,PUT,1.0017068948970218,-0.48824005089735406,0.2093217179337152,55.9,56.9,56.4,0.01773049645390071
2026-08-14,19,2940.0,PUT,1.0034133802375618,-0.5023891040770027,0.20664620654018898,58.0,59.0,58.5,0.017094017094017096
2026-08-14,19,2940.0,CALL,1.0034133802375618,0.4979419624280908,0.20982360123994565,54.6,55.7,55.150000000000006,0.019945602901178628
2026-08-14,19,2945.0,PUT,1.0051198655781017,-0.5168752952712304,0.20416757279617825,60.1,61.2,60.650000000000006,0.018136850783182213
2026-08-14,19,2945.0,CALL,1.0051198655781017,0.4836730343301627,0.20730110821155173,51.8,52.8,52.3,0.019120458891013385
2026-08-14,19,2950.0,CALL,1.006826350918642,0.4691449737185309,0.20515835352315817,49.0,50.1,49.55,0.022199798183652905
2026-08-14,19,2950.0,PUT,1.006826350918642,-0.5316228909701589,0.20206863793607768,62.3,63.5,62.9,0.019077901430842654
2026-08-14,19,2955.0,CALL,1.0085328362591819,0.45442988951505525,0.20339281887095872,46.4,47.4,46.9,0.021321961620469083
2026-08-14,19,2955.0,PUT,1.0085328362591819,-0.5466780403917209,0.19997982565703384,64.6,65.7,65.15,0.016884113584036967
2026-08-14,19,2960.0,CALL,1.010239321599722,0.439386378225161,0.2014526326365324,43.7,44.7,44.2,0.02262443438914027
2026-08-14,19,2960.0,PUT,1.010239321599722,-0.5618233731514668,0.19845037230767068,67.0,68.1,67.55,0.016284233900814127
2026-08-14,19,2965.0,CALL,1.011945806940262,0.4244016143240848,0.2002524027662307,41.2,42.2,41.7,0.023980815347721823
2026-08-14,19,2965.0,PUT,1.011945806940262,-0.5772016887843475,0.19692846133017233,69.3,70.6,69.94999999999999,0.018584703359542494
2026-08-14,19,2970.0,PUT,1.0136522922808022,-0.592400251891646,0.1961425665159775,71.9,73.2,72.55000000000001,0.01791867677463814
2026-08-14,19,2970.0,CALL,1.0136522922808022,0.4092381100637249,0.19905799547017017,38.7,39.7,39.2,0.02551020408163265
2026-08-14,19,2975.0,CALL,1.0153587776213422,0.3941245480002429,0.19823287344944007,36.3,37.3,36.8,0.027173913043478264
2026-08-14,19,2975.0,PUT,1.0153587776213422,-0.6077195834846307,0.1953605562655085,74.4,75.9,75.15,0.01996007984031936
2026-08-14,19,2980.0,PUT,1.0170652629618824,-0.6230379586884924,0.19414460836189543,77.1,78.5,77.8,0.017994858611825267
2026-08-14,19,2980.0,CALL,1.0170652629618824,0.3791438152085412,0.19758518329927385,34.0,35.0,34.5,0.028985507246376812
2026-08-14,19,2985.0,CALL,1.0187717483024223,0.3641366795563262,0.1946649342540964,31.8,32.8,32.3,0.030959752321981317
2026-08-14,19,2985.0,PUT,1.0187717483024223,-0.6381648352596849,0.19148162118937279,79.8,81.5,80.65,0.02107873527588348
2026-08-14,19,2990.0,PUT,1.0204782336429625,-0.6538885443891079,0.1886274534150822,82.5,84.4,83.45,0.022768124625524334
2026-08-14,19,2990.0,CALL,1.0204782336429625,0.34900407554966223,0.1921723784241772,29.7,30.7,30.2,0.033112582781456956
2026-08-14,19,2995.0,PUT,1.0221847189835025,-0.6697111458969666,0.18619984599141662,85.4,87.3,86.35,0.022003474232773497
2026-08-14,19,2995.0,CALL,1.0221847189835025,0.3336588556068928,0.1898987804204735,27.7,28.6,28.15,0.031971580817051586
2026-08-14,19,3000.0,CALL,1.0238912043240427,0.3183484515395883,0.18804722809356827,25.7,26.7,26.2,0.03816793893129771
2026-08-14,19,3000.0,PUT,1.0238912043240427,-0.6853181694284785,0.18439975073144416,88.4,90.4,89.4,0.022371364653243846
2026-08-14,19,3005.0,PUT,1.0255976896645826,-0.7010014700348426,0.1828138141235079,91.4,93.6,92.5,0.023783783783783662
2026-08-14,19,3005.0,CALL,1.0255976896645826,0.30317652210927865,0.18661418695141427,23.9,24.8,24.35,0.03696098562628345
2026-08-14,19,3010.0,PUT,1.0273041750051228,-0.7164606402268746,0.18164353613149567,94.6,96.8,95.69999999999999,0.022988505747126468
2026-08-14,19,3010.0,CALL,1.0273041750051228,0.28800998993185173,0.1853925793670584,22.1,23.0,22.55,0.03991130820399107
2026-08-14,19,3015.0,CALL,1.0290106603456628,0.2734105287512335,0.18478656856338838,20.4,21.4,20.9,0.04784688995215311
2026-08-14,19,3015.0,PUT,1.0290106603456628,-0.731321473016256,0.18108799969082576,97.9,100.2,99.05000000000001,0.023220595658758173
2026-08-14,19,3020.0,PUT,1.030717145686203,-0.7462725716631579,0.18053551622009617,101.2,103.6,102.4,0.023437499999999917
2026-08-14,19,3020.0,CALL,1.030717145686203,0.2589872057612926,0.18438621777625105,18.8,19.8,19.3,0.05181347150259067
2026-08-14,19,3025.0,CALL,1.032423631026743,0.24533681447093547,0.18363133377512203,17.4,18.3,17.85,0.050420168067227
2026-08-14,19,3025.0,PUT,1.032423631026743,-0.7611592906207252,0.17787331293610542,104.7,106.9,105.80000000000001,0.02079395085066165
2026-08-14,19,3030.0,CALL,1.0341301163672831,0.2310613789964568,0.18065985050680183,15.9,16.8,16.35,0.055045871559633044
2026-08-14,19,3030.0,PUT,1.0341301163672831,-0.7756125752732882,0.17523827190274108,108.2,110.5,109.35,0.02103337905807039
2026-08-14,19,3035.0,CALL,1.035836601707823,0.21766466449719843,0.1787556302316485,14.6,15.5,15.05,0.059800664451827266
2026-08-14,19,3040.0,PUT,1.0375430870483633,-0.8039215853135154,0.17132314066996135,115.5,117.9,116.7,0.02056555269922884
2026-08-14,19,3040.0,CALL,1.0375430870483633,0.2043404281835321,0.17712437010418008,13.4,14.2,13.8,0.05797101449275354
2026-08-14,19,3045.0,CALL,1.0392495723889033,0.19153328448454862,0.17602371170574213,12.2,13.1,12.649999999999999,0.07114624505928857
2026-08-14,19,3050.0,PUT,1.0409560577294434,-0.848252399884324,0.1592165547095359,117.0,127.9,122.45,0.08901592486729282
2026-08-14,19,3050.0,CALL,1.0409560577294434,0.1789676510263389,0.1751891115006661,11.1,12.0,11.55,0.07792207792207795
2026-08-14,19,3055.0,CALL,1.0426625430699834,0.16712331172244735,0.1748767565546326,10.1,11.0,10.55,0.08530805687203795
2026-08-14,19,3055.0,PUT,1.0426625430699834,-0.8582904983356527,0.15888868882995996,121.0,132.5,126.75,0.09072978303747535
2026-08-14,19,3060.0,PUT,1.0443690284105234,-0.8728225898810315,0.15461939670499417,125.0,136.3,130.65,0.08649062380405673
2026-08-14,19,3060.0,CALL,1.0443690284105234,0.15567356503997798,0.17482411528485192,9.2,10.0,9.6,0.08333333333333341
2026-08-14,19,3065.0,CALL,1.0460755137510636,0.14465525968593065,0.1742086731022918,8.3,9.1,8.7,0.09195402298850563
2026-08-14,19,3070.0,CALL,1.0477819990916035,0.13434517964914647,0.1720995758198789,7.5,8.3,7.9,0.10126582278481021
2026-08-14,19,3075.0,CALL,1.0494884844321437,0.12429249523838605,0.17038780869398615,6.8,7.5,7.15,0.09790209790209792
2026-08-14,19,3075.0,PUT,1.0494884844321437,-0.9130522135801991,0.14656582694056974,138.4,147.5,142.95,0.06365862189576772
2026-08-14,19,3080.0,CALL,1.0511949697726837,0.1145754275465559,0.16906891794928336,6.1,6.8,6.449999999999999,0.10852713178294578
2026-08-14,19,3085.0,CALL,1.0529014551132239,0.10526939319719328,0.16813860012114878,5.4,6.2,5.800000000000001,0.13793103448275856
2026-08-14,19,3090.0,CALL,1.0546079404537638,0.09702732663180959,0.167971350770908,4.9,5.6,5.25,0.1333333333333332
2026-08-14,19,3095.0,PUT,1.056314425794304,-0.9621014754188227,0.12970853766679488,155.6,164.9,160.25,0.05803432137285498
2026-08-14,19,3095.0,CALL,1.056314425794304,0.08936744755442066,0.16818263612677956,4.4,5.1,4.75,0.14736842105263143
2026-08-14,19,3100.0,PUT,1.058020911134844,-0.9656811891414749,0.1299959082791607,161.3,168.9,165.10000000000002,0.04603270745003024
2026-08-14,19,3100.0,CALL,1.058020911134844,0.0817265846569469,0.1683927461125469,3.9,4.6,4.25,0.16470588235294112
2026-08-14,19,3105.0,CALL,1.0597273964753842,0.07534582690400671,0.16841543837616252,3.5,4.2,3.85,0.18181818181818185
