stop_loss,take_profit,max_hold,min_call_score,min_put_score,min_option_price,min_abs_delta,max_abs_delta,final_pnl,win_rate,profit_factor,max_drawdown,expectancy,closed_positions
-0.08,0.12,5,70.0,70.0,0.5,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,5,70.0,70.0,0.5,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,5,70.0,70.0,1.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,5,70.0,70.0,1.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,5,70.0,70.0,2.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,5,70.0,70.0,2.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,10,70.0,70.0,0.5,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,10,70.0,70.0,0.5,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,10,70.0,70.0,1.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,10,70.0,70.0,1.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,10,70.0,70.0,2.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,10,70.0,70.0,2.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,15,70.0,70.0,0.5,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,15,70.0,70.0,0.5,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,15,70.0,70.0,1.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,15,70.0,70.0,1.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,15,70.0,70.0,2.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.12,15,70.0,70.0,2.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,5,70.0,70.0,0.5,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,5,70.0,70.0,0.5,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,5,70.0,70.0,1.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,5,70.0,70.0,1.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,5,70.0,70.0,2.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,5,70.0,70.0,2.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,10,70.0,70.0,0.5,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,10,70.0,70.0,0.5,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,10,70.0,70.0,1.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,10,70.0,70.0,1.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,10,70.0,70.0,2.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,10,70.0,70.0,2.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,15,70.0,70.0,0.5,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,15,70.0,70.0,0.5,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,15,70.0,70.0,1.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,15,70.0,70.0,1.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,15,70.0,70.0,2.0,0.3,0.7,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.1,0.12,15,70.0,70.0,2.0,0.35,0.65,316.95970719281877,1.0,inf,31.361483115396993,105.65323573093958,3
-0.08,0.15,5,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,5,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,5,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,5,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,5,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,5,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,10,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,10,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,10,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,10,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,10,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,10,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,15,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,15,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,15,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,15,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,15,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.15,15,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,5,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,5,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,5,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,5,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,5,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,5,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,10,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,10,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,10,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,10,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,10,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,10,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,15,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,15,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,15,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,15,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,15,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.08,0.2,15,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,5,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,5,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,5,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,5,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,5,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,5,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,10,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,10,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,10,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,10,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,10,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,10,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,15,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,15,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,15,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,15,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,15,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.15,15,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,5,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,5,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,5,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,5,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,5,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,5,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,10,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,10,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,10,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,10,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,10,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,10,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,15,70.0,70.0,0.5,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,15,70.0,70.0,0.5,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,15,70.0,70.0,1.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,15,70.0,70.0,1.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,15,70.0,70.0,2.0,0.3,0.7,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.1,0.2,15,70.0,70.0,2.0,0.35,0.65,136.43350548601418,0.5,3.830552428741593,118.42836679017488,68.21675274300709,2
-0.06,0.2,5,65.0,65.0,0.5,0.3,0.7,2595.6968988147246,0.625,3.1257909692277703,667.8744967903417,162.23105617592032,16
-0.06,0.2,5,65.0,65.0,0.5,0.35,0.65,2595.6968988147246,0.625,3.1257909692277703,667.8744967903417,162.23105617592032,16
-0.06,0.2,5,65.0,65.0,1.0,0.3,0.7,2595.6968988147246,0.625,3.1257909692277703,667.8744967903417,162.23105617592032,16
-0.06,0.2,5,65.0,65.0,1.0,0.35,0.65,2595.6968988147246,0.625,3.1257909692277703,667.8744967903417,162.23105617592032,16
-0.06,0.2,5,65.0,65.0,2.0,0.3,0.7,2595.6968988147246,0.625,3.1257909692277703,667.8744967903417,162.23105617592032,16
-0.06,0.2,5,65.0,65.0,2.0,0.35,0.65,2595.6968988147246,0.625,3.1257909692277703,667.8744967903417,162.23105617592032,16
-0.06,0.2,5,60.0,60.0,0.5,0.3,0.7,2577.1340206226178,0.5882352941176471,3.0789830652028845,667.8744967903417,151.596118860154,17
-0.06,0.2,5,60.0,60.0,0.5,0.35,0.65,2577.1340206226178,0.5882352941176471,3.0789830652028845,667.8744967903417,151.596118860154,17
-0.06,0.2,5,60.0,60.0,1.0,0.3,0.7,2577.1340206226178,0.5882352941176471,3.0789830652028845,667.8744967903417,151.596118860154,17
-0.06,0.2,5,60.0,60.0,1.0,0.35,0.65,2577.1340206226178,0.5882352941176471,3.0789830652028845,667.8744967903417,151.596118860154,17
-0.06,0.2,5,60.0,60.0,2.0,0.3,0.7,2577.1340206226178,0.5882352941176471,3.0789830652028845,667.8744967903417,151.596118860154,17
-0.06,0.2,5,60.0,60.0,2.0,0.35,0.65,2577.1340206226178,0.5882352941176471,3.0789830652028845,667.8744967903417,151.596118860154,17
-0.08,0.2,5,60.0,60.0,0.5,0.3,0.7,2411.5444443525694,0.6666666666666666,2.6600993819263445,620.7289735482391,160.76962962350458,15
-0.08,0.2,5,60.0,60.0,0.5,0.35,0.65,2411.5444443525694,0.6666666666666666,2.6600993819263445,620.7289735482391,160.76962962350458,15
-0.08,0.2,5,60.0,60.0,1.0,0.3,0.7,2411.5444443525694,0.6666666666666666,2.6600993819263445,620.7289735482391,160.76962962350458,15
-0.08,0.2,5,60.0,60.0,1.0,0.35,0.65,2411.5444443525694,0.6666666666666666,2.6600993819263445,620.7289735482391,160.76962962350458,15
-0.08,0.2,5,60.0,60.0,2.0,0.3,0.7,2411.5444443525694,0.6666666666666666,2.6600993819263445,620.7289735482391,160.76962962350458,15
-0.08,0.2,5,60.0,60.0,2.0,0.35,0.65,2411.5444443525694,0.6666666666666666,2.6600993819263445,620.7289735482391,160.76962962350458,15
-0.06,0.2,10,65.0,65.0,0.5,0.3,0.7,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,10,65.0,65.0,0.5,0.35,0.65,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,10,65.0,65.0,1.0,0.3,0.7,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,10,65.0,65.0,1.0,0.35,0.65,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,10,65.0,65.0,2.0,0.3,0.7,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,10,65.0,65.0,2.0,0.35,0.65,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,15,65.0,65.0,0.5,0.3,0.7,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,15,65.0,65.0,0.5,0.35,0.65,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,15,65.0,65.0,1.0,0.3,0.7,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,15,65.0,65.0,1.0,0.35,0.65,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,15,65.0,65.0,2.0,0.3,0.7,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.06,0.2,15,65.0,65.0,2.0,0.35,0.65,2094.0869521999302,0.6,2.6533400112860117,667.8744967903413,139.60579681332865,15
-0.08,0.2,5,65.0,65.0,0.5,0.3,0.7,2364.0961727161393,0.6666666666666666,2.6274361454674127,620.7289735482391,157.60641151440927,15
-0.08,0.2,5,65.0,65.0,0.5,0.35,0.65,2364.0961727161393,0.6666666666666666,2.6274361454674127,620.7289735482391,157.60641151440927,15
-0.08,0.2,5,65.0,65.0,1.0,0.3,0.7,2364.0961727161393,0.6666666666666666,2.6274361454674127,620.7289735482391,157.60641151440927,15
-0.08,0.2,5,65.0,65.0,1.0,0.35,0.65,2364.0961727161393,0.6666666666666666,2.6274361454674127,620.7289735482391,157.60641151440927,15
-0.08,0.2,5,65.0,65.0,2.0,0.3,0.7,2364.0961727161393,0.6666666666666666,2.6274361454674127,620.7289735482391,157.60641151440927,15
-0.08,0.2,5,65.0,65.0,2.0,0.35,0.65,2364.0961727161393,0.6666666666666666,2.6274361454674127,620.7289735482391,157.60641151440927,15
-0.06,0.2,10,60.0,60.0,0.5,0.3,0.7,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,10,60.0,60.0,0.5,0.35,0.65,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,10,60.0,60.0,1.0,0.3,0.7,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,10,60.0,60.0,1.0,0.35,0.65,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,10,60.0,60.0,2.0,0.3,0.7,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,10,60.0,60.0,2.0,0.35,0.65,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,15,60.0,60.0,0.5,0.3,0.7,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,15,60.0,60.0,0.5,0.35,0.65,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,15,60.0,60.0,1.0,0.3,0.7,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,15,60.0,60.0,1.0,0.35,0.65,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,15,60.0,60.0,2.0,0.3,0.7,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.06,0.2,15,60.0,60.0,2.0,0.35,0.65,2075.5240740078234,0.5625,2.615014593582924,684.1506267040002,129.72025462548896,16
-0.08,0.2,10,60.0,60.0,0.5,0.3,0.7,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,10,60.0,60.0,0.5,0.35,0.65,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,10,60.0,60.0,1.0,0.3,0.7,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,10,60.0,60.0,1.0,0.35,0.65,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,10,60.0,60.0,2.0,0.3,0.7,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,10,60.0,60.0,2.0,0.35,0.65,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,15,60.0,60.0,0.5,0.3,0.7,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,15,60.0,60.0,0.5,0.35,0.65,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,15,60.0,60.0,1.0,0.3,0.7,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,15,60.0,60.0,1.0,0.35,0.65,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,15,60.0,60.0,2.0,0.3,0.7,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
-0.08,0.2,15,60.0,60.0,2.0,0.35,0.65,2024.7029451813635,0.6428571428571429,2.4635574407501077,848.1284286010989,144.621638941526,14
