symbol,asset_type,horizon_sessions,directional_evaluable_count,directional_hit_count,directional_accuracy,bullish_count,bullish_accuracy,bearish_count,bearish_accuracy,neutral_count,always_bullish_accuracy,previous_period_direction_accuracy,edge_vs_random_50_50,edge_vs_always_bullish,edge_vs_previous_period_direction,mean_directional_return,median_directional_return,payoff_ratio
LUV,EQUITY,5,910,478,0.5252747252747253,495,0.5575757575757576,415,0.4867469879518072,225,0.5321585903083701,0.5057471264367817,0.025274725274725296,-0.006883865033644798,0.01952759883794364,0.00020795377042686714,0.0031866909380551256,0.9144734831735604
LUV,EQUITY,10,910,470,0.5164835164835165,495,0.5555555555555556,415,0.46987951807228917,224,0.5317460317460317,0.5234720992028343,0.016483516483516536,-0.015262515262515208,-0.006988582719317793,0.00017741820984388184,0.002111247575022568,0.9426060283910231
LUV,EQUITY,20,909,461,0.5071507150715071,494,0.5587044534412956,415,0.4457831325301205,223,0.5371024734982333,0.5101860053144376,0.007150715071507108,-0.02995175842672615,-0.0030352902429304773,-0.0001044381258953751,0.0021082220660576523,0.9691694714105223
LVS,EQUITY,5,833,427,0.5126050420168067,456,0.5131578947368421,377,0.5119363395225465,236,0.5126286248830683,0.5023430178069354,0.012605042016806678,-2.3582866261584456e-05,0.010262024209871323,0.0014913303636748458,0.0015645371577575062,1.008287537203819
LVS,EQUITY,10,832,444,0.5336538461538461,456,0.5460526315789473,376,0.5186170212765957,236,0.5243445692883895,0.5135895032802249,0.033653846153846145,0.009309276865456684,0.020064342873621244,0.005603115640590231,0.005210347031829321,1.0252731361500198
LVS,EQUITY,20,831,419,0.5042117930204573,456,0.5,375,0.5093333333333333,235,0.50093808630394,0.48872180451127817,0.004211793020457266,0.0032737067165172773,0.015489988509179098,0.0034756783644816543,0.0020687871735194374,1.0509796881345015
LYB,EQUITY,5,612,308,0.5032679738562091,355,0.5380281690140845,257,0.45525291828793774,153,0.5294117647058824,0.4744429882044561,0.0032679738562091387,-0.02614379084967322,0.028824985651753066,9.807325609939087e-05,0.00039150734621107297,0.9928763802951363
LYB,EQUITY,10,612,308,0.5032679738562091,355,0.5352112676056338,257,0.4591439688715953,152,0.5287958115183246,0.4980340760157274,0.0032679738562091387,-0.025527837662115416,0.005233897840481727,0.0014538638289748691,0.0005333502969753212,1.0496419228070835
LYB,EQUITY,20,611,308,0.5040916530278232,355,0.5492957746478874,256,0.44140625,151,0.536745406824147,0.5164257555847569,0.004091653027823217,-0.03265375379632374,-0.01233410255693368,0.003984945799933019,0.0009137188356610482,1.106107709504394
LYV,EQUITY,5,817,410,0.5018359853121175,551,0.5335753176043557,266,0.43609022556390975,198,0.5438423645320197,0.5029644268774703,0.001835985312117483,-0.042006379219902246,-0.0011284415653528557,0.0007879078993794105,0.0002870264064294137,1.0290832867257182
LYV,EQUITY,10,816,418,0.5122549019607843,550,0.5509090909090909,266,0.4323308270676692,198,0.5542406311637081,0.5371655104063429,0.01225490196078427,-0.04198572920292387,-0.02491060844555859,0.000777850947802605,0.001804639804639796,0.9768061948949097
LYV,EQUITY,20,814,413,0.5073710073710074,548,0.5656934306569343,266,0.38721804511278196,198,0.5800395256916996,0.49851632047477745,0.0073710073710073765,-0.07266851832069221,0.008854686896229924,0.00010565233945421253,0.0019364975793779715,0.9731869792173973
MA,EQUITY,5,831,444,0.5342960288808665,681,0.5609397944199707,150,0.41333333333333333,163,0.5653923541247485,0.45271629778672035,0.03429602888086647,-0.03109632524388206,0.08157973109414612,0.0011067455997305564,0.0022399609025005596,0.9432789475960057
MA,EQUITY,10,830,468,0.563855421686747,680,0.6044117647058823,150,0.38,163,0.5981873111782477,0.5191532258064516,0.06385542168674696,-0.03433188949150079,0.04470219588029534,0.0018358136673813873,0.004955220681323258,0.8496511527208809
MA,EQUITY,20,828,481,0.5809178743961353,678,0.6268436578171092,150,0.37333333333333335,163,0.6226034308779012,0.5307769929364279,0.08091787439613529,-0.04168555648176586,0.05014088145970741,0.004772170251494142,0.012182979231509461,0.8585993608907296
MAA,EQUITY,5,905,459,0.507182320441989,602,0.5382059800664452,303,0.44554455445544555,230,0.5348017621145374,0.47883597883597884,0.007182320441988965,-0.027619441672548484,0.028346341606010128,-0.0006196573614048942,0.0004498425551056062,0.925857441003769
MAA,EQUITY,10,905,463,0.5116022099447514,602,0.553156146179402,303,0.429042904290429,229,0.5582010582010583,0.48148148148148145,0.011602209944751363,-0.04659884825630689,0.030120728463269908,-0.0006512527137137317,0.0011114198388439966,0.9197019334807848
MAA,EQUITY,20,905,476,0.5259668508287293,602,0.5714285714285714,303,0.43564356435643564,227,0.5680212014134276,0.48894783377542,0.025966850828729293,-0.04205435058469831,0.03701901705330929,0.0010324442210618877,0.00402567729300396,0.9392162972938427
MAR,EQUITY,5,915,469,0.512568306010929,672,0.5342261904761905,243,0.45267489711934156,220,0.5409691629955947,0.5052910052910053,0.012568306010928953,-0.028400856984665768,0.007277300719923607,0.0006200549522681427,0.001010237068965525,0.9888426170338072
MAR,EQUITY,10,915,455,0.4972677595628415,672,0.5357142857142857,243,0.39094650205761317,219,0.5546737213403881,0.5070671378091873,-0.002732240437158473,-0.05740596177754653,-0.009799378246345802,0.0003395008828516914,-0.0003081664098615322,1.0263066152068852
MAR,EQUITY,20,914,472,0.5164113785557987,671,0.5663189269746647,243,0.3786008230452675,218,0.5830388692579506,0.4823321554770318,0.01641137855579866,-0.0666274907021519,0.034079223078766874,-0.001439901219476481,0.0024318783296946034,0.8946549928150439
MAS,EQUITY,5,909,448,0.49284928492849284,548,0.4835766423357664,361,0.5069252077562327,226,0.49427312775330395,0.4889673433362754,-0.007150715071507163,-0.0014238428248111168,0.0038819415922174416,-0.0015919824305651537,-0.0005448601525608332,0.9432089136246882
MAS,EQUITY,10,908,448,0.4933920704845815,547,0.5009140767824497,361,0.481994459833795,226,0.5238095238095238,0.4916151809355693,-0.006607929515418498,-0.030417453324942334,0.0017768895490122283,-0.0040853071257346526,-0.0007565404697647549,0.8766102308536836
MAS,EQUITY,20,907,434,0.4785005512679162,546,0.5,361,0.44598337950138506,225,0.519434628975265,0.49557522123893805,-0.021499448732083815,-0.04093407770734886,-0.01707466997102186,-0.009168904785910358,-0.0029787234042553123,0.8488917412632188
MCD,EQUITY,5,909,466,0.5126512651265126,700,0.5471428571428572,209,0.39712918660287083,226,0.547136563876652,0.4876325088339223,0.0126512651265126,-0.03448529875013939,0.025018756292590316,0.00012967054458165903,0.0010966716016889144,0.9638789321343546
MCD,EQUITY,10,908,471,0.5187224669603524,700,0.5742857142857143,208,0.3317307692307692,226,0.5749559082892416,0.4907161803713528,0.018722466960352402,-0.05623344132888919,0.028006286588999618,-0.00028864204065837145,0.0014677208624458427,0.9070051610963201
MCD,EQUITY,20,906,469,0.5176600441501104,700,0.5871428571428572,206,0.2815533980582524,226,0.5901060070671378,0.4991166077738516,0.017660044150110354,-0.07244596291702743,0.01854343637625877,-0.0010953677078289453,0.0015936485901509867,0.8782048946010502
MCHP,EQUITY,5,892,447,0.5011210762331838,613,0.5106035889070146,279,0.48028673835125446,243,0.5286343612334802,0.500441306266549,0.0011210762331838042,-0.027513285000296372,0.000679769966634769,-0.001872610531749152,0.00038380350674582786,0.8927499704098328
MCHP,EQUITY,10,891,427,0.4792368125701459,613,0.49755301794453505,278,0.43884892086330934,243,0.5343915343915344,0.48853615520282184,-0.020763187429854113,-0.05515472182138853,-0.009299342632675955,-0.002899340916917689,-0.0033499137143436775,0.9670986158861856
MCHP,EQUITY,20,890,429,0.4820224719101124,613,0.5024469820554649,277,0.4368231046931408,242,0.5397526501766784,0.4739168877099912,-0.017977528089887618,-0.05773017826656601,0.008105584200121196,-0.007791143740468997,-0.002530738064164706,0.8581820113927856
MCK,EQUITY,5,940,514,0.5468085106382978,710,0.576056338028169,230,0.45652173913043476,195,0.5647577092511014,0.4501323918799647,0.04680851063829783,-0.01794919861280353,0.09667611875833315,0.002409567569051991,0.0027117974217014673,0.9973855253182718
MCK,EQUITY,10,939,507,0.5399361022364217,709,0.5726375176304654,230,0.4391304347826087,195,0.5740740740740741,0.48500881834215165,0.039936102236421744,-0.034137971837652326,0.054927283894270096,0.004380605496172895,0.0044530858003011264,1.0826548846292123
MCK,EQUITY,20,937,534,0.5699039487726788,707,0.620933521923621,230,0.41304347826086957,195,0.6051236749116607,0.5349248452696729,0.0699039487726788,-0.035219726138981944,0.034979103503005926,0.008443752043445217,0.010547980447646044,1.0403674598136843
MCO,EQUITY,5,936,504,0.5384615384615384,687,0.5662299854439592,249,0.46184738955823296,199,0.5550660792951542,0.5083700440528635,0.038461538461538436,-0.016604540833615733,0.03009149440867498,-0.0007329678932368863,0.0032811668007240447,0.8173494834046313
MCO,EQUITY,10,935,521,0.5572192513368984,686,0.5991253644314869,249,0.44176706827309237,199,0.5855379188712522,0.5229681978798587,0.057219251336898425,-0.028318667534353748,0.034251053457039715,-3.2103444632650686e-05,0.005786235279735874,0.7934663300470122
MCO,EQUITY,20,933,533,0.5712754555198285,684,0.6228070175438597,249,0.42971887550200805,199,0.6095406360424028,0.5234305923961097,0.0712754555198285,-0.03826518052257433,0.04784486312371883,0.0009766026195940911,0.013092710544939656,0.7737904049108897
MDLZ,EQUITY,5,542,256,0.47232472324723246,359,0.5153203342618384,183,0.3879781420765027,120,0.554380664652568,0.4886535552193646,-0.02767527675276754,-0.08205594140533551,-0.01632883197213214,-0.0031349259312015375,-0.001935504343078931,0.8242405594421781
MDLZ,EQUITY,10,541,260,0.4805914972273567,358,0.5139664804469274,183,0.41530054644808745,120,0.5446293494704992,0.4984848484848485,-0.019408502772643277,-0.06403785224314251,-0.017893351257491752,-0.005897542003378694,-0.002447708055184683,0.7329649602596878
MDLZ,EQUITY,20,539,225,0.4174397031539889,356,0.44662921348314605,183,0.36065573770491804,120,0.5174506828528073,0.48628048780487804,-0.08256029684601113,-0.10001097969881839,-0.06884078465088916,-0.010970600970177945,-0.00927811722109062,0.8326250864200746
MDT,EQUITY,5,896,451,0.5033482142857143,588,0.5221088435374149,308,0.4675324675324675,239,0.5242290748898678,0.47699115044247786,0.0033482142857143016,-0.020880860604153506,0.02635706384323644,-0.0001625504824221153,0.0003644570865847796,0.9727470731982608
MDT,EQUITY,10,895,455,0.5083798882681564,587,0.5417376490630323,308,0.4448051948051948,239,0.5502645502645502,0.51105216622458,0.008379888268156388,-0.041884661996393846,-0.002672277956423663,3.901295627534318e-05,0.0005245213742459676,0.9694342642099516
MDT,EQUITY,20,894,450,0.5033557046979866,586,0.5494880546075085,308,0.4155844155844156,238,0.5591872791519434,0.5013309671694764,0.003355704697986628,-0.05583157445395681,0.0020247375285101787,-0.0016999000493567208,0.0005862980915318228,0.914954197036325
MELI,EQUITY,5,735,371,0.5047619047619047,517,0.5164410058027079,218,0.47706422018348627,196,0.514500537056928,0.4870967741935484,0.004761904761904745,-0.009738632295023253,0.017665130568356335,-0.0006074497933162565,0.0009074027179876154,0.958239287754937
MELI,EQUITY,10,734,380,0.5177111716621253,516,0.5542635658914729,218,0.43119266055045874,196,0.5548387096774193,0.510752688172043,0.017711171662125325,-0.037127538015294004,0.006958483490082323,0.0005291681723191111,0.003801773523604557,0.9453468365700926
MELI,EQUITY,20,732,383,0.523224043715847,514,0.5797665369649806,218,0.38990825688073394,196,0.5678879310344828,0.5318230852211435,0.023224043715846965,-0.0446638873186358,-0.008599041505296556,0.0006752954042133296,0.007956299042647552,0.9228564509300772
MET,EQUITY,5,878,386,0.4396355353075171,574,0.47735191637630664,304,0.3684210526315789,257,0.5374449339207048,0.4748898678414097,-0.06036446469248291,-0.09780939861318771,-0.035254332533892596,-0.004256427355324938,-0.0038629162790694282,0.9777184584191821
MET,EQUITY,10,877,383,0.43671607753705816,573,0.4869109947643979,304,0.34210526315789475,257,0.5458553791887125,0.4624889673433363,-0.06328392246294184,-0.10913930165165436,-0.02577288980627812,-0.009301695286241397,-0.005913978494623606,0.858453985131246
MET,EQUITY,20,875,377,0.4308571428571429,571,0.4851138353765324,304,0.32894736842105265,257,0.5547703180212014,0.4584805653710247,-0.06914285714285712,-0.12391317516405848,-0.027623422513881835,-0.015072322181443684,-0.009863429438543125,0.8272499982440898
META,EQUITY,5,128,70,0.546875,95,0.5368421052631579,33,0.5757575757575758,29,0.5095541401273885,0.532051282051282,0.046875,0.03732085987261147,0.014823717948717952,0.0018931070509447048,0.0053212554578331295,0.9104591799018485
META,EQUITY,10,127,69,0.5433070866141733,95,0.5684210526315789,32,0.46875,29,0.5705128205128205,0.4551282051282051,0.04330708661417326,-0.027205733898647222,0.08817888148596814,0.0004949419662815337,0.0071746219982211645,0.8552558599346182
META,EQUITY,20,125,68,0.544,95,0.6,30,0.36666666666666664,29,0.5844155844155844,0.461038961038961,0.04400000000000004,-0.04041558441558435,0.08296103896103901,0.011485273624875489,0.01925692045578875,1.1234209838774505
MGM,EQUITY,5,824,410,0.4975728155339806,465,0.5118279569892473,359,0.479108635097493,225,0.5185891325071497,0.4976122254059217,-0.0024271844660194164,-0.02101631697316908,-3.9409871941120667e-05,-0.0005796150424943863,0.0,0.9866382782706554
MGM,EQUITY,10,824,404,0.49029126213592233,465,0.5010752688172043,359,0.4763231197771588,224,0.5162213740458015,0.505736137667304,-0.009708737864077666,-0.02593011190987915,-0.01544487553138163,-0.002401009310886713,-0.002516171217557428,0.9724838661519981
MGM,EQUITY,20,824,392,0.47572815533980584,465,0.4645161290322581,359,0.49025069637883006,222,0.49521988527724664,0.4598470363288719,-0.024271844660194164,-0.019491729937440805,0.01588111901093392,-0.006590134179397132,-0.007482932915083007,0.9726631407711677
MKC,EQUITY,5,917,455,0.4961832061068702,619,0.5201938610662359,298,0.4463087248322148,218,0.5374449339207048,0.4844995571302037,-0.0038167938931297773,-0.04126172781383458,0.011683648976666516,-0.0009799026043527104,0.0,0.923146511196116
MKC,EQUITY,10,916,453,0.4945414847161572,618,0.5372168284789643,298,0.40604026845637586,218,0.5573192239858906,0.47699115044247786,-0.00545851528384278,-0.0627777392697334,0.017550334273679358,-0.0005730907045130738,-0.00021540159975130813,0.9829191390512112
MKC,EQUITY,20,916,470,0.5131004366812227,618,0.5533980582524272,298,0.42953020134228187,216,0.5618374558303887,0.47833775419982316,0.013100436681222738,-0.04873701914916595,0.034762682481399576,-0.0023727005997063997,0.0016173456455140789,0.8433908448250379
MLM,EQUITY,5,926,480,0.5183585313174947,615,0.5252032520325203,311,0.5048231511254019,209,0.5198237885462555,0.47572815533980584,0.018358531317494653,-0.0014652572287608967,0.04263037597768882,5.0194233053301207e-05,0.0016578805139116914,0.9320146401557347
MLM,EQUITY,10,925,464,0.5016216216216216,615,0.5235772357723577,310,0.45806451612903226,209,0.5335097001763669,0.4947089947089947,0.001621621621621605,-0.03188807855474529,0.006912626912626896,-0.001549876472753511,0.0005605904886480939,0.9284129521816219
MLM,EQUITY,20,923,465,0.5037919826652221,615,0.5528455284552846,308,0.40584415584415584,209,0.5618374558303887,0.5114840989399293,0.003791982665222071,-0.05804547316516662,-0.007692116274707228,-0.004472508665773109,0.0009304798617570942,0.8594874612020977
MMM,EQUITY,5,928,466,0.5021551724137931,588,0.5187074829931972,340,0.47352941176470587,207,0.5277533039647577,0.5004405286343613,0.0021551724137931494,-0.025598131550964576,0.001714643779431868,-0.0003030955692586858,6.659738310532681e-05,0.9663758982463827
MMM,EQUITY,10,927,476,0.5134843581445523,587,0.534923339011925,340,0.4764705882352941,207,0.5440917107583775,0.48851590106007065,0.013484358144552289,-0.03060735261382519,0.024968457084481643,-0.0005406478038960669,0.0018037128735767238,0.9171033566566535
MMM,EQUITY,20,925,485,0.5243243243243243,585,0.5726495726495726,340,0.4411764705882353,207,0.5662544169611308,0.4880636604774536,0.024324324324324298,-0.04193009263680647,0.03626066384687071,-0.00041527163984168565,0.0038093006491757286,0.8914072209825863
