candidate_id,era,year,horizon_sessions,count,accuracy,median,mean,baseline_accuracy,baseline_median,accuracy_delta_vs_year_bearish,median_delta_vs_year_bearish,symbol_count
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2017,5,1,1.0,0.06081290722928945,0.06081290722928945,0.4462040055891942,-0.0030076249172167335,0.5537959944108057,0.06382053214650618,1
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2017,10,1,0.0,-0.009618367980142706,-0.009618367980142706,0.42990218910107125,-0.005178273572434722,-0.42990218910107125,-0.004440094407707984,1
H4_ROOM_PCT_GE_10PCT,DEVELOPMENT,2017,20,1,1.0,0.009618367980142595,0.009618367980142595,0.40707964601769914,-0.011887099392427936,0.5929203539823009,0.02150546737257053,1
H4_ROOM_PCT_GE_10PCT,VALIDATION,2018,5,17,0.6470588235294118,0.016969218626677218,-0.0061854065873705125,0.4560814591026071,-0.0030593514174994674,0.19097736442680469,0.020028570044176686,9
H4_ROOM_PCT_GE_10PCT,VALIDATION,2018,10,17,0.47058823529411764,-0.000684618895481437,0.003309941843234475,0.449367796799821,-0.00473273942093555,0.021220438494296667,0.004048120525454113,9
H4_ROOM_PCT_GE_10PCT,VALIDATION,2018,20,17,0.5294117647058824,0.00988700564971745,-0.005957614125872283,0.46894931184961397,-0.004151652827823815,0.06046245285626839,0.014038658477541266,9
H4_ROOM_PCT_GE_10PCT,VALIDATION,2019,5,15,0.3333333333333333,-0.06289573659772052,-0.07374189880835923,0.3813590790939473,-0.010700697557979533,-0.04802574576061397,-0.05219503903974099,8
H4_ROOM_PCT_GE_10PCT,VALIDATION,2019,10,15,0.06666666666666667,-0.1045991045991046,-0.14413837578414251,0.3405124396583736,-0.020339620478916687,-0.2738457729917069,-0.08425948412018791,8
H4_ROOM_PCT_GE_10PCT,VALIDATION,2019,20,15,0.13333333333333333,-0.13009892939422674,-0.26951804927642614,0.3000371333085778,-0.037718816444428316,-0.16670379997524445,-0.09238011294979842,8
H4_ROOM_PCT_GE_10PCT,VALIDATION,2020,5,496,0.47580645161290325,-0.011161410648752867,-0.021903335831138994,0.4456918706884891,-0.008579088471849738,0.030114580924414158,-0.002582322176903129,175
H4_ROOM_PCT_GE_10PCT,VALIDATION,2020,10,496,0.3225806451612903,-0.06413402954796465,-0.06496643065508836,0.41363451913972676,-0.018667748855005994,-0.09105387397843645,-0.04546628069295866,175
H4_ROOM_PCT_GE_10PCT,VALIDATION,2020,20,496,0.22379032258064516,-0.11420284484022858,-0.14438087372839098,0.3572298119843095,-0.043036258895289725,-0.13343948940366432,-0.07116658594493885,175
H4_ROOM_PCT_GE_10PCT,VALIDATION,2021,5,7,0.5714285714285714,0.019781517567168394,0.018841607012535202,0.41910287882169156,-0.0056609594323617785,0.15232569260687984,0.025442476999530172,6
H4_ROOM_PCT_GE_10PCT,VALIDATION,2021,10,7,0.42857142857142855,-0.0345438441098318,0.006642793591318855,0.3923231421557688,-0.011265874641540385,0.03624828641565975,-0.023277969468291415,6
H4_ROOM_PCT_GE_10PCT,VALIDATION,2021,20,7,0.2857142857142857,-0.0368358913813458,-0.03228308685735026,0.3894220040169605,-0.016265534856532815,-0.10370771830267478,-0.020570356524812983,6
H4_ROOM_PCT_GE_10PCT,VALIDATION,2022,5,53,0.4716981132075472,-0.0020952647017737913,0.01035788950920861,0.5158234984589942,0.0017110730872645918,-0.04412538525144705,-0.003806337789038383,31
H4_ROOM_PCT_GE_10PCT,VALIDATION,2022,10,53,0.49056603773584906,-0.0019877675840977993,0.01549346415751238,0.47440426971359845,-0.003937385959857931,0.01616176802225061,0.0019496183757601315,31
H4_ROOM_PCT_GE_10PCT,VALIDATION,2022,20,53,0.6981132075471698,0.07335154116269993,0.04921149482779652,0.46621062918138767,-0.009075907590759158,0.2319025783657821,0.08242744875345909,31
