symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,entry_delta,entry_gamma,entry_theta,entry_vega,entry_rho,entry_volatility,entry_dte,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
AAPL,2026-05-05,2026-05-06,LONG_CALL,CALL,287.51,BS_ENTRY_PROXY_EXIT,3.7762384986001507,3.6660579230590713,0.5513255237452326,0.04799862020100177,-0.07130883356879732,0.3261092011935674,0.12717975027402054,0.1,30,13,-161.43474820340322,-0.03288472790770844,-143.23474820340323,18.200000000000003,-161.43474820340322,0.0,-143.23474820340323,1,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
AMZN,2026-05-05,2026-05-06,LONG_CALL,CALL,274.99,BS_ENTRY_PROXY_EXIT,3.611797240896152,1.8148201489552633,0.5513255237452326,0.050183945939816066,-0.06820359689431177,0.311908348357341,0.12164154126066191,0.1,30,13,-2354.270219523155,-0.5014060787896145,-2336.070219523155,18.200000000000003,-2354.270219523155,0.0,-2336.070219523155,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-06,2026-05-07,LONG_CALL,CALL,287.44,BS_ENTRY_PROXY_EXIT,3.7753190985970377,7.721483532163717,0.5513255237452326,0.04801030926102846,-0.07129147202189524,0.3260298034540678,0.12714878584662953,0.1,30,13,5111.813763636683,1.0415449213360342,5130.013763636683,18.200000000000003,5111.813763636683,5130.013763636683,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-06,2026-05-07,LONG_CALL,CALL,271.17,BS_ENTRY_PROXY_EXIT,3.561624269296402,4.383383461831528,0.5513255237452326,0.05089089240694036,-0.06725615247765562,0.30757550028750197,0.11995176822303971,0.1,30,14,1130.8628695491761,0.22679517306150276,1150.462869549176,19.6,1130.8628695491761,1150.462869549176,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-07,2026-05-10,LONG_CALL,CALL,293.32,BS_ENTRY_PROXY_EXIT,3.852548698860545,3.4368689375763495,0.5513255237452326,0.04704787704210426,-0.07274984196166961,0.3326992135720399,0.12974979774747208,0.1,30,12,-515.6157135410347,-0.1115312991140853,-498.8157135410347,16.8,-515.6157135410347,0.0,-498.8157135410347,3,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
AMZN,2026-05-07,2026-05-10,LONG_CALL,CALL,272.68,BS_ENTRY_PROXY_EXIT,3.5814570407926567,1.8346576009567315,0.5513255237452326,0.05060907765142299,-0.06763066584654326,0.309288222953852,0.1206197151567595,0.1,30,13,-2289.0392717867026,-0.4916433227539763,-2270.8392717867027,18.200000000000003,-2289.0392717867026,0.0,-2270.8392717867027,3,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-10,2026-05-11,LONG_CALL,CALL,292.68,BS_ENTRY_PROXY_EXIT,3.8441427559747012,5.043886385848197,0.5513255237452326,0.047150756095360194,-0.07259110781856493,0.3319732913823287,0.12946669441132597,0.1,30,13,1541.466718835544,0.3084546295869401,1559.666718835544,18.200000000000003,1541.466718835544,1559.666718835544,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-10,2026-05-11,LONG_CALL,CALL,268.99,BS_ENTRY_PROXY_EXIT,3.532991526341533,1.9849609233204006,0.5513255237452326,0.05130333207178713,-0.06671546430270528,0.305102827828798,0.11898744748429196,0.1,30,14,-2186.8428442295854,-0.442126903326779,-2167.2428442295854,19.6,-2186.8428442295854,0.0,-2167.2428442295854,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-11,2026-05-12,LONG_CALL,CALL,294.8,BS_ENTRY_PROXY_EXIT,3.8719874417840288,6.416188078841941,0.5513255237452326,0.04681168010173005,-0.07311691466759922,0.33437790863574723,0.13040447421231005,0.1,30,12,3036.2407644694945,0.6534630277344379,3053.0407644694947,16.8,3036.2407644694945,3053.0407644694947,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-05-11,2026-05-12,LONG_CALL,CALL,265.82,BS_ENTRY_PROXY_EXIT,3.49135584048517,6.261573886830092,0.5513255237452326,0.05191514293126936,-0.06592923425013983,0.3015072444828844,0.11758520127244317,0.1,30,14,3858.7052648828917,0.789440599088837,3878.3052648828916,19.6,3858.7052648828917,3878.3052648828916,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-12,2026-05-13,LONG_CALL,CALL,298.87,BS_ENTRY_PROXY_EXIT,3.9254439848235734,3.497800031389744,0.5513255237452326,0.046174200468397694,-0.07412636460890562,0.3389943200609422,0.1322048344906143,0.1,30,12,-529.9727441205953,-0.11250802587969647,-513.1727441205953,16.8,-529.9727441205953,0.0,-513.1727441205953,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-12,2026-05-13,LONG_CALL,CALL,270.13,BS_ENTRY_PROXY_EXIT,3.5479646121069095,2.100408213653637,0.5513255237452326,0.05108682224851005,-0.0669982094951105,0.30639587672922114,0.11949172530180226,0.1,30,14,-2046.1789578345815,-0.4119422142672802,-2026.5789578345816,19.6,-2046.1789578345815,0.0,-2026.5789578345816,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-13,2026-05-14,LONG_CALL,CALL,298.21,BS_ENTRY_PROXY_EXIT,3.916775356222587,5.048707480434871,0.5513255237452326,0.04627639346095041,-0.07396267002382892,0.3382457128028025,0.1319128841752136,0.1,30,12,1341.5185490547408,0.28542155792423063,1358.3185490547407,16.8,1341.5185490547408,1358.3185490547407,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-14,2026-05-17,LONG_CALL,CALL,300.23,BS_ENTRY_PROXY_EXIT,3.9433066134559738,2.6873725668144886,0.5513255237452326,0.04596503778433208,-0.0744636746630031,0.3405369047140787,0.13280642907992482,0.1,30,12,-1523.9208559697822,-0.32204800973579273,-1507.1208559697823,16.8,-1523.9208559697822,0.0,-1507.1208559697823,3,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-17,2026-05-18,LONG_CALL,CALL,297.84,BS_ENTRY_PROXY_EXIT,3.9119156704917373,4.489441038220292,0.5513255237452326,0.046333881594111004,-0.07387090184734652,0.33782603903687564,0.13174921505900414,0.1,30,12,676.2304412742658,0.1440535571815428,693.0304412742657,16.8,676.2304412742658,693.0304412742657,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-17,2026-05-18,LONG_CALL,CALL,264.86,BS_ENTRY_PROXY_EXIT,3.4787469261564468,1.1757862486047088,0.5513255237452326,0.05210331229324933,-0.0656911330354828,0.30041836119831755,0.117160546268224,0.1,30,14,-3243.7449485724333,-0.6660331224817414,-3224.1449485724333,19.6,-3243.7449485724333,0.0,-3224.1449485724333,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-18,2026-05-19,LONG_CALL,CALL,298.97,BS_ENTRY_PROXY_EXIT,3.9267574133994856,5.902271547148615,0.5513255237452326,0.046158756042378894,-0.07415116681876574,0.33910774540308464,0.13224906938688716,0.1,30,12,2353.8169604989553,0.4995251621747117,2370.6169604989555,16.8,2353.8169604989553,2370.6169604989555,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-19,2026-05-20,LONG_CALL,CALL,302.25,BS_ENTRY_PROXY_EXIT,3.9698378706893607,5.572748476829446,0.5513255237452326,0.045657843817998416,-0.07496467930217728,0.34282809662535485,0.13369997398463604,0.1,30,12,1906.6927273681024,0.4002457173053699,1923.4927273681024,16.8,1906.6927273681024,1923.4927273681024,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-20,2026-05-21,LONG_CALL,CALL,304.99,BS_ENTRY_PROXY_EXIT,4.005825813669304,6.3627841873094155,0.5513255237452326,0.045247658264172666,-0.07564425985234426,0.34593595100005614,0.13491201014251167,0.1,30,12,2811.5500483681335,0.5848877316744784,2828.3500483681337,16.8,2811.5500483681335,2828.3500483681337,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-21,2026-05-25,LONG_CALL,CALL,308.82,BS_ENTRY_PROXY_EXIT,4.056130128126682,3.7147864624508316,0.5513255237452326,0.044686494702383325,-0.0765941844899864,0.3502801416041095,0.13660620666976112,0.1,30,12,-426.41239881102075,-0.08760657435809772,-409.61239881102074,16.8,-426.41239881102075,0.0,-409.61239881102074,4,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-25,2026-05-26,LONG_CALL,CALL,308.33,BS_ENTRY_PROXY_EXIT,4.049694328104692,5.501380227517984,0.5513255237452326,0.044757510764408336,-0.07647265366167187,0.3497243574276117,0.13638945567802424,0.1,30,12,1725.2230792959501,0.3550109669847963,1742.02307929595,16.8,1725.2230792959501,1742.02307929595,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-26,2026-05-27,LONG_CALL,CALL,310.85,BS_ENTRY_PROXY_EXIT,4.082792728217669,4.9804194010422975,0.5513255237452326,0.04439467040048261,-0.0770976693501466,0.3525826760495998,0.13750417506409962,0.1,30,12,1060.3520073895545,0.21642702229715527,1077.1520073895545,16.8,1060.3520073895545,1077.1520073895545,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-27,2026-05-28,LONG_CALL,CALL,312.51,BS_ENTRY_PROXY_EXIT,4.104595642577777,3.7834371054769065,0.5513255237452326,0.044158853457457424,-0.07750938603382439,0.35446553672916337,0.13823847434222863,0.1,30,12,-402.19024452104514,-0.08165445911996924,-385.39024452104513,16.8,-402.19024452104514,0.0,-385.39024452104513,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-28,2026-05-31,LONG_CALL,CALL,312.06,BS_ENTRY_PROXY_EXIT,4.098685213986158,1.5979812570973309,0.5513255237452326,0.04422253186563488,-0.07739777608945392,0.35395512268952267,0.1380394173090009,0.1,30,12,-3017.644748266593,-0.613539177955841,-3000.844748266593,16.8,-3017.644748266593,0.0,-3000.844748266593,3,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
