symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,entry_delta,entry_gamma,entry_theta,entry_vega,entry_rho,entry_volatility,entry_dte,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
MSFT,2026-03-26,2026-03-29,LONG_PUT,PUT,356.77,BS_ENTRY_PROXY_EXIT,3.5149026778458676,2.573298314812746,-0.4486744762547674,0.038680615786052704,-0.04951709249625679,0.40466759316138246,-0.1344562977298021,0.1,30,14,1298.6461082463704,0.2639061299989138,1318.2461082463703,19.6,1298.6461082463704,1318.2461082463703,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-03-26,2026-03-29,LONG_PUT,PUT,199.34,BS_ENTRY_PROXY_EXIT,1.963900271328285,1.3015179005333124,-0.4486744762547674,0.06922887174671426,-0.02766694850521016,0.22610207702662774,-0.07512548249420846,0.1,30,25,1620.9559269874312,0.33015035450676866,1655.9559269874312,35.0,1620.9559269874312,1655.9559269874312,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-29,2026-03-30,LONG_PUT,PUT,246.63,BS_ENTRY_PROXY_EXIT,2.429801966076525,0.4569309502892338,-0.4486744762547674,0.05595460120013795,-0.03423045806080056,0.279740921325761,-0.09294771620119711,0.1,30,20,3917.742031574582,0.8061854600234519,3945.742031574582,28.000000000000004,3917.742031574582,3945.742031574582,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-29,2026-03-30,LONG_PUT,PUT,358.96,BS_ENTRY_PROXY_EXIT,3.536478586314871,0.5711169107921279,-0.4486744762547674,0.0384446269611935,-0.049821048637655456,0.4071516081543006,-0.13528164541045984,0.1,30,14,4131.90634573184,0.8345481539019186,4151.50634573184,19.6,4131.90634573184,4151.50634573184,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-03-29,2026-03-30,LONG_PUT,PUT,200.95,BS_ENTRY_PROXY_EXIT,1.9797620122575523,0.21956157673454513,-0.4486744762547674,0.06867421395367018,-0.0278904048466037,0.22792822503512006,-0.07573224494437239,0.1,30,25,4365.501088807518,0.8820254276582408,4400.501088807518,35.0,4365.501088807518,4400.501088807518,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-03-30,2026-03-31,LONG_PUT,PUT,253.79,BS_ENTRY_PROXY_EXIT,2.5003423791532384,1.7294932928019904,-0.4486744762547674,0.05437599312025698,-0.035224214212587965,0.28786217582315565,-0.0956461131845348,0.1,30,19,1438.0132640673714,0.30269817952194267,1464.6132640673713,26.6,1438.0132640673714,1464.6132640673713,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-30,2026-03-31,LONG_PUT,PUT,370.17,BS_ENTRY_PROXY_EXIT,3.646919652039685,3.9667596581858504,-0.4486744762547674,0.03728039358670346,-0.051376915461892485,0.41986658900846185,-0.1395063702963838,0.1,30,13,-433.9920079900151,-0.0915402690485523,-415.7920079900151,18.200000000000003,-433.9920079900151,0.0,-415.7920079900151,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-03-31,2026-04-01,LONG_PUT,PUT,369.37,BS_ENTRY_PROXY_EXIT,3.6390380416400774,2.056320234497221,-0.4486744762547674,0.03736113732568974,-0.05126588125498884,0.4189591862713227,-0.13920487342673712,0.1,30,13,2039.333149285713,0.43108035398163935,2057.533149285713,18.200000000000003,2039.333149285713,2057.533149285713,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-04-01,2026-04-05,LONG_PUT,PUT,373.46,BS_ENTRY_PROXY_EXIT,3.6793327748081595,3.89397424360331,-0.4486744762547674,0.03695197154712693,-0.051833543637783606,0.42359828276494627,-0.14074627617280572,0.1,30,13,-297.2339094336957,-0.06214210097021516,-279.0339094336957,18.200000000000003,-297.2339094336957,0.0,-279.0339094336957,4,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-04-05,2026-04-06,LONG_PUT,PUT,372.88,BS_ENTRY_PROXY_EXIT,3.673618607268452,3.893067813736792,-0.4486744762547674,0.03700944886824185,-0.05175304383777849,0.42294041578052044,-0.14052769094231188,0.1,30,13,-303.48396840884226,-0.0635474804070429,-285.28396840884227,18.200000000000003,-303.48396840884226,0.0,-285.28396840884227,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-04-06,2026-04-07,LONG_PUT,PUT,372.29,BS_ENTRY_PROXY_EXIT,3.6678059195987203,2.775946003628434,-0.4486744762547674,0.037068100926670115,-0.05167115611018708,0.42227120626188047,-0.1403053370009475,0.1,30,13,1141.2178907613722,0.23934197588795247,1159.4178907613723,18.200000000000003,1141.2178907613722,1159.4178907613723,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
MSFT,2026-04-07,2026-04-08,LONG_PUT,PUT,374.33,BS_ENTRY_PROXY_EXIT,3.6879040261177636,4.231687472209671,-0.4486744762547674,0.0368660895306014,-0.0519542933377913,0.424585083241585,-0.14107415401854648,0.1,30,13,-725.1184799194801,-0.15124673585366682,-706.9184799194801,18.200000000000003,-725.1184799194801,0.0,-706.9184799194801,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-04-08,2026-04-09,LONG_PUT,PUT,373.07,BS_ENTRY_PROXY_EXIT,3.6754904897383653,4.703818106822979,-0.4486744762547674,0.03699060040740349,-0.051779414461918104,0.423155923930591,-0.14059929644885297,0.1,30,13,-1355.0259022099979,-0.2835887128519846,-1336.8259022099978,18.200000000000003,-1355.0259022099979,0.0,-1336.8259022099978,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-04-09,2026-04-12,LONG_PUT,PUT,370.87,BS_ENTRY_PROXY_EXIT,3.6538160611393664,0.406006413626514,-0.4486744762547674,0.03721002856523855,-0.05147407039293314,0.4206605664034585,-0.13977018005732464,0.1,30,13,4203.952541766708,0.8850499295535025,4222.152541766708,18.200000000000003,4203.952541766708,4222.152541766708,0.0,3,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-04-12,2026-04-13,LONG_CALL,CALL,239.89,BS_ENTRY_PROXY_EXIT,3.150783810751591,10.123047880792086,0.5513255237452326,0.05752671346863154,-0.05949802123341375,0.2720960532653643,0.10611509266889772,0.1,30,15,10437.396105060743,2.2084232013305494,10458.396105060743,21.000000000000004,10437.396105060743,10458.396105060743,0.0,1,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AMZN,2026-04-14,2026-04-15,LONG_CALL,CALL,248.5,BS_ENTRY_PROXY_EXIT,3.2638700111374988,3.902625333041044,0.5513255237452326,0.0555335343822536,-0.061633491502369075,0.28186197522382356,0.10992371723798859,0.1,30,15,937.132982855318,0.19141550361125148,958.132982855318,21.000000000000004,937.132982855318,958.132982855318,0.0,1,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AMZN,2026-04-15,2026-04-16,LONG_CALL,CALL,249.7,BS_ENTRY_PROXY_EXIT,3.279631154048417,3.7113404196890656,0.5513255237452326,0.05526665315975179,-0.06193111802069038,0.28322307932953217,0.11045453599326258,0.1,30,15,626.5638984609731,0.12736470841393957,647.5638984609731,21.000000000000004,626.5638984609731,647.5638984609731,0.0,1,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AMZN,2026-04-16,2026-04-19,LONG_CALL,CALL,250.56,BS_ENTRY_PROXY_EXIT,3.290926639801256,2.1201293236787393,0.5513255237452326,0.055076960783804356,-0.06214441702548732,0.28419853727195665,0.11083495610120896,0.1,30,15,-1777.1959741837754,-0.3600193640883069,-1756.1959741837754,21.000000000000004,-1777.1959741837754,0.0,-1756.1959741837754,3,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
AAPL,2026-04-19,2026-04-20,LONG_CALL,CALL,273.05,BS_ENTRY_PROXY_EXIT,3.5863167265235063,0.9238729464694586,0.5513255237452326,0.050540499153964545,-0.06772243402302566,0.3097078967197788,0.12078338427296897,0.1,30,13,-3479.3769140702616,-0.7462931983278931,-3461.176914070262,18.200000000000003,-3479.3769140702616,0.0,-3461.176914070262,1,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
AMZN,2026-04-19,2026-04-20,LONG_CALL,CALL,248.28,BS_ENTRY_PROXY_EXIT,3.2609804682705033,4.170165573082414,0.5513255237452326,0.05558274244397462,-0.061578926640676844,0.2816124394711103,0.10982640046618837,0.1,30,15,1342.7776572178666,0.27451409584390496,1363.7776572178666,21.000000000000004,1342.7776572178666,1363.7776572178666,0.0,1,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AMZN,2026-04-20,2026-04-21,LONG_CALL,CALL,249.91,BS_ENTRY_PROXY_EXIT,3.2823893540578126,6.9860285304650915,0.5513255237452326,0.05522021245244296,-0.06198320266139661,0.28346127254803116,0.11054742927543554,0.1,30,15,5534.4587646109185,1.1240711501351932,5555.4587646109185,21.000000000000004,5534.4587646109185,5555.4587646109185,0.0,1,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AMZN,2026-04-21,2026-04-22,LONG_CALL,CALL,255.36,BS_ENTRY_PROXY_EXIT,3.3539712114449287,3.138257285645807,0.5513255237452326,0.05404167956606368,-0.06333492309877252,0.2896429536947911,0.11295823112230492,0.1,30,14,-321.5994961187706,-0.06849013045051108,-301.9994961187706,19.6,-321.5994961187706,0.0,-301.9994961187706,1,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
AAPL,2026-04-22,2026-04-23,LONG_CALL,CALL,273.43,BS_ENTRY_PROXY_EXIT,3.5913077551119557,2.3638130027668893,0.5513255237452326,0.05047026037373375,-0.06781668242049409,0.31013891301991986,0.12095147687880572,0.1,30,13,-1613.9431780485863,-0.3456943367156135,-1595.7431780485863,18.200000000000003,-1613.9431780485863,0.0,-1595.7431780485863,1,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
AMZN,2026-04-22,2026-04-23,LONG_CALL,CALL,255.08,BS_ENTRY_PROXY_EXIT,3.35029361143242,10.030642803471835,0.5513255237452326,0.05410100083891336,-0.06326547691116421,0.28932536273679244,0.11283437341274098,0.1,30,14,9332.888868855181,1.989780587973367,9352.488868855182,19.6,9332.888868855181,9352.488868855182,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-04-23,2026-04-26,LONG_CALL,CALL,271.06,BS_ENTRY_PROXY_EXIT,3.5601794978628902,1.903608572743579,0.5513255237452326,0.050911544654283256,-0.06722887004680951,0.30745073241114534,0.11990310983713959,0.1,30,14,-2338.799295167036,-0.4692378364973238,-2319.199295167036,19.6,-2338.799295167036,0.0,-2319.199295167036,3,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
AMZN,2026-04-23,2026-04-26,LONG_CALL,CALL,263.99,BS_ENTRY_PROXY_EXIT,3.4673200975460077,2.0422678127867613,0.5513255237452326,0.05227502289476882,-0.06547535380969985,0.2994315607216788,0.11677570267065036,0.1,30,14,-2014.6731986629447,-0.4150330065510058,-1995.0731986629448,19.6,-2014.6731986629447,0.0,-1995.0731986629448,3,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
AMZN,2026-04-26,2026-04-27,LONG_CALL,CALL,261.12,BS_ENTRY_PROXY_EXIT,3.4296246974174096,2.6373637308438305,0.5513255237452326,0.05284958369328286,-0.06476353038671474,0.2961762534021924,0.11550616114762007,0.1,30,14,-1128.7653532030108,-0.2350872289847671,-1109.165353203011,19.6,-1128.7653532030108,0.0,-1109.165353203011,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AMZN,2026-04-27,2026-04-28,LONG_CALL,CALL,259.7,BS_ENTRY_PROXY_EXIT,3.4109740116394676,5.474415084139878,0.5513255237452326,0.053138557158221106,-0.06441133900670121,0.29456561354377053,0.11487802562054583,0.1,30,14,2869.2175015005746,0.6008374926067985,2888.8175015005745,19.6,2869.2175015005746,2888.8175015005745,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-04-28,2026-04-29,LONG_CALL,CALL,263.04,BS_ENTRY_PROXY_EXIT,3.454842526074856,4.607860936985389,0.5513255237452326,0.052463820308660356,-0.06523973281602884,0.29835401997132616,0.11635547115605843,0.1,30,14,1594.625775274747,0.32968750451402035,1614.2257752747469,19.6,1594.625775274747,1614.2257752747469,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-04-29,2026-04-30,LONG_CALL,CALL,265.06,BS_ENTRY_PROXY_EXIT,3.481373783308271,5.438132992120899,0.5513255237452326,0.05206399794005139,-0.06574073745520301,0.3006452118826023,0.11724901606076964,0.1,30,14,2719.8628923376787,0.5580438441075601,2739.4628923376786,19.6,2719.8628923376787,2739.4628923376786,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-04-30,2026-05-03,LONG_CALL,CALL,268.26,BS_ENTRY_PROXY_EXIT,3.523403497737405,5.901810805792252,0.5513255237452326,0.05144294078129435,-0.06653440817072648,0.3042748228311586,0.1186645327415003,0.1,30,14,3310.170231276785,0.6710577739884683,3329.770231276785,19.6,3310.170231276785,3329.770231276785,0.0,3,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-03,2026-05-04,LONG_CALL,CALL,276.83,BS_ENTRY_PROXY_EXIT,3.635964326692914,8.834594060241812,0.5513255237452326,0.04985038938695236,-0.06865995755573776,0.31399537465276084,0.12245546335208202,0.1,30,13,6740.018653613568,1.4259297583000685,6758.218653613568,18.200000000000003,6740.018653613568,6758.218653613568,0.0,1,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AMZN,2026-05-03,2026-05-04,LONG_CALL,CALL,272.05,BS_ENTRY_PROXY_EXIT,3.573182440764384,4.388271799994527,0.5513255237452326,0.05072627566252535,-0.06747441192442459,0.30857364329835496,0.12034103531024065,0.1,30,13,1041.4161669991856,0.22419492217664985,1059.6161669991857,18.200000000000003,1041.4161669991856,1059.6161669991857,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-04,2026-05-05,LONG_CALL,CALL,273.55,BS_ENTRY_PROXY_EXIT,3.5928838694030674,4.369827519513876,0.5513255237452326,0.05044812024854695,-0.0678464450723262,0.3102750234304907,0.12100455875433315,0.1,30,13,991.8267451440515,0.21234854168486292,1010.0267451440516,18.200000000000003,991.8267451440515,1010.0267451440516,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-05,2026-05-06,LONG_CALL,CALL,287.51,BS_ENTRY_PROXY_EXIT,3.7762384986001507,3.6660579230590713,0.5513255237452326,0.04799862020100177,-0.07130883356879732,0.3261092011935674,0.12717975027402054,0.1,30,13,-161.43474820340322,-0.03288472790770844,-143.23474820340323,18.200000000000003,-161.43474820340322,0.0,-143.23474820340323,1,STOP_LOSS,70.0,70.0,0.0,0.0,100.0
AMZN,2026-05-05,2026-05-06,LONG_CALL,CALL,274.99,BS_ENTRY_PROXY_EXIT,3.611797240896152,1.8148201489552633,0.5513255237452326,0.050183945939816066,-0.06820359689431177,0.311908348357341,0.12164154126066191,0.1,30,13,-2354.270219523155,-0.5014060787896145,-2336.070219523155,18.200000000000003,-2354.270219523155,0.0,-2336.070219523155,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-06,2026-05-07,LONG_CALL,CALL,287.44,BS_ENTRY_PROXY_EXIT,3.7753190985970377,7.721483532163717,0.5513255237452326,0.04801030926102846,-0.07129147202189524,0.3260298034540678,0.12714878584662953,0.1,30,13,5111.813763636683,1.0415449213360342,5130.013763636683,18.200000000000003,5111.813763636683,5130.013763636683,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-06,2026-05-07,LONG_CALL,CALL,271.17,BS_ENTRY_PROXY_EXIT,3.561624269296402,4.383383461831528,0.5513255237452326,0.05089089240694036,-0.06725615247765562,0.30757550028750197,0.11995176822303971,0.1,30,14,1130.8628695491761,0.22679517306150276,1150.462869549176,19.6,1130.8628695491761,1150.462869549176,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-07,2026-05-10,LONG_CALL,CALL,293.32,BS_ENTRY_PROXY_EXIT,3.852548698860545,3.4368689375763495,0.5513255237452326,0.04704787704210426,-0.07274984196166961,0.3326992135720399,0.12974979774747208,0.1,30,12,-515.6157135410347,-0.1115312991140853,-498.8157135410347,16.8,-515.6157135410347,0.0,-498.8157135410347,3,STOP_LOSS,60.0,60.0,0.0,0.0,100.0
AMZN,2026-05-07,2026-05-10,LONG_CALL,CALL,272.68,BS_ENTRY_PROXY_EXIT,3.5814570407926567,1.8346576009567315,0.5513255237452326,0.05060907765142299,-0.06763066584654326,0.309288222953852,0.1206197151567595,0.1,30,13,-2289.0392717867026,-0.4916433227539763,-2270.8392717867027,18.200000000000003,-2289.0392717867026,0.0,-2270.8392717867027,3,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-10,2026-05-11,LONG_CALL,CALL,292.68,BS_ENTRY_PROXY_EXIT,3.8441427559747012,5.043886385848197,0.5513255237452326,0.047150756095360194,-0.07259110781856493,0.3319732913823287,0.12946669441132597,0.1,30,13,1541.466718835544,0.3084546295869401,1559.666718835544,18.200000000000003,1541.466718835544,1559.666718835544,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-10,2026-05-11,LONG_CALL,CALL,268.99,BS_ENTRY_PROXY_EXIT,3.532991526341533,1.9849609233204006,0.5513255237452326,0.05130333207178713,-0.06671546430270528,0.305102827828798,0.11898744748429196,0.1,30,14,-2186.8428442295854,-0.442126903326779,-2167.2428442295854,19.6,-2186.8428442295854,0.0,-2167.2428442295854,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-11,2026-05-12,LONG_CALL,CALL,294.8,BS_ENTRY_PROXY_EXIT,3.8719874417840288,6.416188078841941,0.5513255237452326,0.04681168010173005,-0.07311691466759922,0.33437790863574723,0.13040447421231005,0.1,30,12,3036.2407644694945,0.6534630277344379,3053.0407644694947,16.8,3036.2407644694945,3053.0407644694947,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AMZN,2026-05-11,2026-05-12,LONG_CALL,CALL,265.82,BS_ENTRY_PROXY_EXIT,3.49135584048517,6.261573886830092,0.5513255237452326,0.05191514293126936,-0.06592923425013983,0.3015072444828844,0.11758520127244317,0.1,30,14,3858.7052648828917,0.789440599088837,3878.3052648828916,19.6,3858.7052648828917,3878.3052648828916,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-12,2026-05-13,LONG_CALL,CALL,298.87,BS_ENTRY_PROXY_EXIT,3.9254439848235734,3.497800031389744,0.5513255237452326,0.046174200468397694,-0.07412636460890562,0.3389943200609422,0.1322048344906143,0.1,30,12,-529.9727441205953,-0.11250802587969647,-513.1727441205953,16.8,-529.9727441205953,0.0,-513.1727441205953,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-12,2026-05-13,LONG_CALL,CALL,270.13,BS_ENTRY_PROXY_EXIT,3.5479646121069095,2.100408213653637,0.5513255237452326,0.05108682224851005,-0.0669982094951105,0.30639587672922114,0.11949172530180226,0.1,30,14,-2046.1789578345815,-0.4119422142672802,-2026.5789578345816,19.6,-2046.1789578345815,0.0,-2026.5789578345816,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-13,2026-05-14,LONG_CALL,CALL,298.21,BS_ENTRY_PROXY_EXIT,3.916775356222587,5.048707480434871,0.5513255237452326,0.04627639346095041,-0.07396267002382892,0.3382457128028025,0.1319128841752136,0.1,30,12,1341.5185490547408,0.28542155792423063,1358.3185490547407,16.8,1341.5185490547408,1358.3185490547407,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-14,2026-05-17,LONG_CALL,CALL,300.23,BS_ENTRY_PROXY_EXIT,3.9433066134559738,2.6873725668144886,0.5513255237452326,0.04596503778433208,-0.0744636746630031,0.3405369047140787,0.13280642907992482,0.1,30,12,-1523.9208559697822,-0.32204800973579273,-1507.1208559697823,16.8,-1523.9208559697822,0.0,-1507.1208559697823,3,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-14,2026-05-17,LONG_CALL,CALL,264.14,BS_ENTRY_PROXY_EXIT,3.46929024040989,3.8133910194129896,0.5513255237452326,0.052245336919777466,-0.06551255712449001,0.29960169873489234,0.11684205501505959,0.1,30,14,462.1410906043392,0.09514936950449514,481.7410906043392,19.6,462.1410906043392,481.7410906043392,0.0,3,TAKE_PROFIT,70.0,70.0,0.0,0.0,100.0
AAPL,2026-05-17,2026-05-18,LONG_CALL,CALL,297.84,BS_ENTRY_PROXY_EXIT,3.9119156704917373,4.489441038220292,0.5513255237452326,0.046333881594111004,-0.07387090184734652,0.33782603903687564,0.13174921505900414,0.1,30,12,676.2304412742658,0.1440535571815428,693.0304412742657,16.8,676.2304412742658,693.0304412742657,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AMZN,2026-05-17,2026-05-18,LONG_CALL,CALL,264.86,BS_ENTRY_PROXY_EXIT,3.4787469261564468,1.1757862486047088,0.5513255237452326,0.05210331229324933,-0.0656911330354828,0.30041836119831755,0.117160546268224,0.1,30,14,-3243.7449485724333,-0.6660331224817414,-3224.1449485724333,19.6,-3243.7449485724333,0.0,-3224.1449485724333,1,STOP_LOSS,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-18,2026-05-19,LONG_CALL,CALL,298.97,BS_ENTRY_PROXY_EXIT,3.9267574133994856,5.902271547148615,0.5513255237452326,0.046158756042378894,-0.07415116681876574,0.33910774540308464,0.13224906938688716,0.1,30,12,2353.8169604989553,0.4995251621747117,2370.6169604989555,16.8,2353.8169604989553,2370.6169604989555,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-19,2026-05-20,LONG_CALL,CALL,302.25,BS_ENTRY_PROXY_EXIT,3.9698378706893607,5.572748476829446,0.5513255237452326,0.045657843817998416,-0.07496467930217728,0.34282809662535485,0.13369997398463604,0.1,30,12,1906.6927273681024,0.4002457173053699,1923.4927273681024,16.8,1906.6927273681024,1923.4927273681024,0.0,1,TAKE_PROFIT,80.0,80.0,0.0,0.0,100.0
AAPL,2026-05-20,2026-05-21,LONG_CALL,CALL,304.99,BS_ENTRY_PROXY_EXIT,4.005825813669304,6.3627841873094155,0.5513255237452326,0.045247658264172666,-0.07564425985234426,0.34593595100005614,0.13491201014251167,0.1,30,12,2811.5500483681335,0.5848877316744784,2828.3500483681337,16.8,2811.5500483681335,2828.3500483681337,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-21,2026-05-25,LONG_CALL,CALL,308.82,BS_ENTRY_PROXY_EXIT,4.056130128126682,3.7147864624508316,0.5513255237452326,0.044686494702383325,-0.0765941844899864,0.3502801416041095,0.13660620666976112,0.1,30,12,-426.41239881102075,-0.08760657435809772,-409.61239881102074,16.8,-426.41239881102075,0.0,-409.61239881102074,4,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-25,2026-05-26,LONG_CALL,CALL,308.33,BS_ENTRY_PROXY_EXIT,4.049694328104692,5.501380227517984,0.5513255237452326,0.044757510764408336,-0.07647265366167187,0.3497243574276117,0.13638945567802424,0.1,30,12,1725.2230792959501,0.3550109669847963,1742.02307929595,16.8,1725.2230792959501,1742.02307929595,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-26,2026-05-27,LONG_CALL,CALL,310.85,BS_ENTRY_PROXY_EXIT,4.082792728217669,4.9804194010422975,0.5513255237452326,0.04439467040048261,-0.0770976693501466,0.3525826760495998,0.13750417506409962,0.1,30,12,1060.3520073895545,0.21642702229715527,1077.1520073895545,16.8,1060.3520073895545,1077.1520073895545,0.0,1,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-27,2026-05-28,LONG_CALL,CALL,312.51,BS_ENTRY_PROXY_EXIT,4.104595642577777,3.7834371054769065,0.5513255237452326,0.044158853457457424,-0.07750938603382439,0.35446553672916337,0.13823847434222863,0.1,30,12,-402.19024452104514,-0.08165445911996924,-385.39024452104513,16.8,-402.19024452104514,0.0,-385.39024452104513,1,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-05-28,2026-05-31,LONG_CALL,CALL,312.06,BS_ENTRY_PROXY_EXIT,4.098685213986158,1.5979812570973309,0.5513255237452326,0.04422253186563488,-0.07739777608945392,0.35395512268952267,0.1380394173090009,0.1,30,12,-3017.644748266593,-0.613539177955841,-3000.844748266593,16.8,-3017.644748266593,0.0,-3000.844748266593,3,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
